DateTime_UTC,site,DO_mgL,Light_lux,SpecCond_uScm,WaterPres_kPa,WaterTemp_C
2019-05-24T10:15:00Z,PWC,7.82,0,121.6,103.066,21.7423
2019-05-24T10:30:00Z,PWC,7.8,0,121.6,103.076,21.719
2019-05-24T10:45:00Z,PWC,7.72,46.6333,121.5,103.086,21.7057
2019-05-24T11:00:00Z,PWC,7.74,301.367,121.5,103.083,21.657
2019-05-24T11:15:00Z,PWC,7.74,1169.7,121.5,103.092,21.647
2019-05-24T11:30:00Z,PWC,7.68,2411.13,121.6,103.092,21.6303
2019-05-24T11:45:00Z,PWC,7.66,2784.3,121.4,103.112,21.607
2019-05-24T12:00:00Z,PWC,7.62,3272.23,121.5,103.121,21.607
2019-05-24T12:15:00Z,PWC,7.66,3961.13,121.4,103.157,21.562
2019-05-24T12:30:00Z,PWC,7.65,4650.03,121.4,103.147,21.5553
2019-05-24T12:45:00Z,PWC,7.57,5396.3,121.4,103.138,21.5487
2019-05-24T13:00:00Z,PWC,7.54,6314.83,121.5,103.147,21.5487
2019-05-24T13:15:00Z,PWC,7.35,7348.2,121.4,103.118,21.5487
2019-05-24T13:30:00Z,PWC,7.58,8037.07,121.9,103.128,21.5553
2019-05-24T13:45:00Z,PWC,7.61,10218.6,121.6,103.128,21.5487
2019-05-24T14:00:00Z,PWC,7.58,10218.6,121.9,103.109,21.5553
2019-05-24T14:15:00Z,PWC,7.57,57637.4,121.8,103.118,21.562
2019-05-24T14:30:00Z,PWC,7.65,21355.7,122.1,103.118,21.5853
2019-05-24T14:45:00Z,PWC,7.61,21126.1,121.4,103.138,21.592
2019-05-24T15:00:00Z,PWC,7.46,15385.3,121.5,103.121,21.6403
2019-05-24T15:15:00Z,PWC,7.59,30540.9,121.3,103.131,21.6803
2019-05-24T15:30:00Z,PWC,7.65,18370.5,121.5,103.121,21.7303
2019-05-24T15:45:00Z,PWC,7.6,16763,121.9,103.115,21.7923
2019-05-24T16:00:00Z,PWC,7.64,18370.5,122,103.095,21.8423
2019-05-24T16:15:00Z,PWC,7.7,36741,122.1,103.108,21.934
2019-05-24T16:30:00Z,PWC,7.34,24111.3,122.2,103.101,22.0893
2019-05-24T16:45:00Z,PWC,7.37,20437.2,123.3,103.095,22.201
2019-05-24T17:00:00Z,PWC,7.45,20666.8,123.5,103.107,22.2897
2019-05-24T17:15:00Z,PWC,7.59,25259.4,123.5,103.111,22.4447
2019-05-24T17:30:00Z,PWC,7.65,137779,123.9,103.104,22.5567
2019-05-24T17:45:00Z,PWC,7.59,176357,124.9,103.078,22.7217
2019-05-24T18:00:00Z,PWC,7.73,183705,124.7,103.071,22.717
2019-05-24T18:15:00Z,PWC,7.93,183705,126.3,103.045,23.022
2019-05-24T18:30:00Z,PWC,7.82,187379,125.2,103.042,23.0427
2019-05-24T18:45:00Z,PWC,8.26,187379,124.6,103.029,23.1763
2019-05-24T19:00:00Z,PWC,7.98,198401,125.2,103.038,23.213
2019-05-24T19:15:00Z,PWC,8.18,194727,126,103.025,23.387
2019-05-24T19:30:00Z,PWC,7.95,187379,127.2,103.008,23.7713
2019-05-24T19:45:00Z,PWC,8.16,127445,127.6,102.992,23.9133
2019-05-24T20:00:00Z,PWC,8.1,183705,126.6,102.982,23.89
2019-05-24T20:15:00Z,PWC,8.31,35822.5,128.3,102.972,24.256
2019-05-24T20:30:00Z,PWC,8.07,101956,127.9,102.969,24.154
2019-05-24T20:45:00Z,PWC,7.75,79452.4,128.4,102.956,24.258
2019-05-24T21:00:00Z,PWC,7.96,36281.7,127.7,102.949,24.2903
2019-05-24T21:15:00Z,PWC,8.19,48222.5,128.5,102.952,24.3857
2019-05-24T21:30:00Z,PWC,8.24,23652,129.7,102.946,24.5143
2019-05-24T21:45:00Z,PWC,8.47,17107.5,128.8,102.959,24.5063
2019-05-24T22:00:00Z,PWC,8.4,21355.7,129.6,102.949,24.603
2019-05-24T22:15:00Z,PWC,8.35,27326.1,129.3,102.952,24.6653
2019-05-24T22:30:00Z,PWC,8.44,17222.3,130.3,102.952,24.692
2019-05-24T22:45:00Z,PWC,8.33,14696.4,129.7,102.936,24.704
2019-05-24T23:00:00Z,PWC,8.35,12859.4,130.5,102.936,24.764
2019-05-24T23:15:00Z,PWC,8.42,10907.5,130.4,102.932,24.8483
2019-05-24T23:30:00Z,PWC,8.55,10677.8,130.4,102.942,24.845
2019-05-24T23:45:00Z,PWC,8.42,9414.87,131.1,102.952,24.8717
2019-05-25T00:00:00Z,PWC,8.45,6429.67,130.5,102.952,24.8683
2019-05-25T00:15:00Z,PWC,8.42,6544.5,131.2,102.971,24.9117
2019-05-25T00:30:00Z,PWC,8.37,5625.93,131.2,103,24.9183
2019-05-25T00:45:00Z,PWC,8.39,3300.93,131.1,102.99,24.8883
2019-05-25T01:00:00Z,PWC,8.24,1478.27,131.2,103.022,24.9337
2019-05-25T01:15:00Z,PWC,8.19,480.8,131.4,103.032,24.937
2019-05-25T01:30:00Z,PWC,8.15,89.7,131.4,103.061,24.927
2019-05-25T01:45:00Z,PWC,8.16,0,131.2,103.08,24.9003
2019-05-25T02:00:00Z,PWC,7.96,0,131.2,103.09,24.8737
2019-05-25T02:15:00Z,PWC,8,0,131.2,103.087,24.8183
2019-05-25T02:30:00Z,PWC,7.99,0,131.2,103.106,24.8083
2019-05-25T02:45:00Z,PWC,8.02,0,131.2,103.116,24.795
2019-05-25T03:00:00Z,PWC,7.99,0,131.2,103.126,24.7717
2019-05-25T03:15:00Z,PWC,7.89,0,131.3,103.123,24.716
2019-05-25T03:30:00Z,PWC,7.96,0,131.2,103.132,24.696
2019-05-25T03:45:00Z,PWC,7.59,0,130.9,103.148,24.6307
2019-05-25T04:00:00Z,PWC,7.88,0,130.9,103.158,24.604
2019-05-25T04:15:00Z,PWC,7.84,0,130.9,103.158,24.5773
2019-05-25T04:30:00Z,PWC,7.8,0,131.3,103.136,24.5353
2019-05-25T04:45:00Z,PWC,7.79,0,130.6,103.116,24.482
2019-05-25T05:00:00Z,PWC,7.88,0,130.6,103.113,24.4163
2019-05-25T05:15:00Z,PWC,7.82,0,130.6,103.104,24.3897
2019-05-25T05:30:00Z,PWC,7.78,0,130.6,103.101,24.3277
2019-05-25T05:45:00Z,PWC,7.77,0,130.8,103.11,24.2943
2019-05-25T06:00:00Z,PWC,7.68,0,130.3,103.097,24.2323
2019-05-25T06:15:00Z,PWC,7.57,0,130.1,103.104,24.1537
2019-05-25T06:30:00Z,PWC,7.57,0,130.2,103.075,24.1337
2019-05-25T06:45:00Z,PWC,7.41,0,130.2,103.062,24.0647
2019-05-25T07:00:00Z,PWC,7.5,0,130.4,103.062,24.038
2019-05-25T07:15:00Z,PWC,7.68,0,130.3,103.053,23.998
2019-05-25T07:30:00Z,PWC,7.61,0,130.8,103.04,23.9393
2019-05-25T07:45:00Z,PWC,7.4,0,129.5,103.04,23.9027
2019-05-25T08:00:00Z,PWC,7.57,0,129.6,103.046,23.834
2019-05-25T08:15:00Z,PWC,7.43,0,129.5,103.053,23.7687
2019-05-25T08:30:00Z,PWC,7.58,0,128.9,103.072,23.7287
2019-05-25T08:45:00Z,PWC,7.41,0,129.2,103.089,23.6733
2019-05-25T09:00:00Z,PWC,7.49,0,128.9,103.108,23.6367
2019-05-25T09:15:00Z,PWC,7.38,0,128.6,103.124,23.568
2019-05-25T09:30:00Z,PWC,7.46,0,128.7,103.153,23.5413
2019-05-25T09:45:00Z,PWC,7.46,0,128.6,103.179,23.486
2019-05-25T10:00:00Z,PWC,7.44,0,128.2,103.208,23.4393
2019-05-25T10:15:00Z,PWC,7.38,0,128.5,103.224,23.3807
2019-05-25T10:30:00Z,PWC,7.41,0,128.1,103.253,23.354
2019-05-25T10:45:00Z,PWC,7.32,28.7,128,103.27,23.2957
2019-05-25T11:00:00Z,PWC,7.18,150.667,128,103.299,23.2723
2019-05-25T11:15:00Z,PWC,7.26,473.6,128.3,103.308,23.2557
2019-05-25T11:30:00Z,PWC,7.2,1331.13,128,103.308,23.239
2019-05-25T11:45:00Z,PWC,7.2,2296.33,127.9,103.344,23.1837
2019-05-25T12:00:00Z,PWC,7.28,3100.03,128,103.373,23.167
2019-05-25T12:15:00Z,PWC,7.25,6774.1,128.3,103.363,23.1537
2019-05-25T12:30:00Z,PWC,NA,9988.93,127.8,103.373,23.147
2019-05-25T12:45:00Z,PWC,7.22,8725.97,127.9,103.383,23.1437
2019-05-25T13:00:00Z,PWC,7.23,10907.5,128,103.383,23.1337
2019-05-25T13:15:00Z,PWC,7.23,10677.9,128.3,103.37,23.095
2019-05-25T13:30:00Z,PWC,7.2,16074.2,128.2,103.37,23.095
2019-05-25T13:45:00Z,PWC,7.2,12514.9,127.7,103.38,23.095
2019-05-25T14:00:00Z,PWC,7.16,17681.6,127.6,103.409,23.0917
2019-05-25T14:15:00Z,PWC,7.16,30770.6,128,103.409,23.095
2019-05-25T14:30:00Z,PWC,7.18,17452,127.3,103.418,23.1117
2019-05-25T14:45:00Z,PWC,7.53,21814.9,127.6,103.409,23.1217
2019-05-25T15:00:00Z,PWC,7.44,19059.4,127.6,103.418,23.1117
2019-05-25T15:15:00Z,PWC,7.3,29163.1,127.7,103.38,23.2083
2019-05-25T15:30:00Z,PWC,7.2,18829.7,128,103.392,23.2403
2019-05-25T15:45:00Z,PWC,7.12,18829.7,128.2,103.421,23.267
2019-05-25T16:00:00Z,PWC,7.37,19518.6,128.3,103.412,23.2703
2019-05-25T16:15:00Z,PWC,7.34,27555.7,128.2,103.415,23.3457
2019-05-25T16:30:00Z,PWC,7.27,23192.8,128.2,103.408,23.4373
2019-05-25T16:45:00Z,PWC,7.38,27096.5,128.2,103.428,23.4473
2019-05-25T17:00:00Z,PWC,7.36,22044.6,128.6,103.418,23.4373
2019-05-25T17:15:00Z,PWC,7.43,25259.5,128.9,103.405,23.648
2019-05-25T17:30:00Z,PWC,7.68,125379,129.5,103.385,23.7547
2019-05-25T17:45:00Z,PWC,7.55,180031,129.9,103.378,24.1193
2019-05-25T18:00:00Z,PWC,7.3,187379,128.7,103.346,24.014
2019-05-25T18:15:00Z,PWC,7.22,145127,130.9,103.333,24.3413
2019-05-25T18:30:00Z,PWC,7.75,187379,128.6,103.323,24.308
2019-05-25T18:45:00Z,PWC,8.02,183705,130.1,103.291,24.4123
2019-05-25T19:00:00Z,PWC,7.72,187379,131,103.275,24.6177
2019-05-25T19:15:00Z,PWC,7.76,187379,130.8,103.268,24.7597
2019-05-25T19:30:00Z,PWC,7.77,183705,132,103.236,24.934
2019-05-25T19:45:00Z,PWC,8.06,187379,132.6,103.213,25.1583
2019-05-25T20:00:00Z,PWC,8.1,176357,132.6,103.193,25.4483
2019-05-25T20:15:00Z,PWC,NA,170846,131,103.174,25.4017
2019-05-25T20:30:00Z,PWC,NA,170846,133,103.161,25.5527
2019-05-25T20:45:00Z,PWC,NA,68430.1,133.7,103.128,25.7837
2019-05-25T21:00:00Z,PWC,8.11,23422.4,134,103.106,25.7583
2019-05-25T21:15:00Z,PWC,8.21,24111.3,134.1,103.089,25.7903
2019-05-25T21:30:00Z,PWC,8.03,22963.1,133.9,103.089,25.7903
2019-05-25T21:45:00Z,PWC,8.18,20207.5,134.4,103.083,25.9893
2019-05-25T22:00:00Z,PWC,8.12,22044.6,133.9,103.06,26.0307
2019-05-25T22:15:00Z,PWC,8.09,25029.8,133.9,103.031,26.024
2019-05-25T22:30:00Z,PWC,8.22,14466.8,134.2,103.012,25.994
2019-05-25T22:45:00Z,PWC,8.24,12629.7,134.2,103.002,25.9973
2019-05-25T23:00:00Z,PWC,8.17,11251.9,134.4,103.021,25.984
2019-05-25T23:15:00Z,PWC,8.23,9529.7,134.2,103.041,25.9307
2019-05-25T23:30:00Z,PWC,8.2,9414.9,134.1,103.031,25.934
2019-05-25T23:45:00Z,PWC,8.17,7922.27,134.1,103.002,25.904
2019-05-26T00:00:00Z,PWC,8.21,6200.03,134.3,102.992,25.9007
2019-05-26T00:15:00Z,PWC,8.16,4937.07,134.2,102.992,25.9073
2019-05-26T00:30:00Z,PWC,8.17,3846.33,134.4,102.986,25.9297
2019-05-26T00:45:00Z,PWC,8,2640.77,134.6,103.012,25.8773
2019-05-26T01:00:00Z,PWC,8.05,1184.03,134.7,103.021,25.854
2019-05-26T01:15:00Z,PWC,7.98,348.033,134.6,103.012,25.864
2019-05-26T01:30:00Z,PWC,7.96,53.8333,134.4,103.012,25.8273
2019-05-26T01:45:00Z,PWC,7.97,0,134,103.031,25.784
2019-05-26T02:00:00Z,PWC,8.02,0,134,103.009,25.7117
2019-05-26T02:15:00Z,PWC,7.74,0,134,103.009,25.6783
2019-05-26T02:30:00Z,PWC,7.77,0,133.7,103.054,25.616
2019-05-26T02:45:00Z,PWC,7.84,0,133.7,103.044,25.6093
2019-05-26T03:00:00Z,PWC,7.88,0,133.7,103.054,25.596
2019-05-26T03:15:00Z,PWC,7.81,0,133.7,103.073,25.5927
2019-05-26T03:30:00Z,PWC,7.82,0,133.7,103.083,25.5693
2019-05-26T03:45:00Z,PWC,7.73,0,133.6,103.093,25.5593
2019-05-26T04:00:00Z,PWC,7.68,0,133.8,103.07,25.5103
2019-05-26T04:15:00Z,PWC,7.61,0,133.5,103.08,25.5003
2019-05-26T04:30:00Z,PWC,7.61,0,133.6,103.089,25.4837
2019-05-26T04:45:00Z,PWC,7.49,0,133.4,103.109,25.4703
2019-05-26T05:00:00Z,PWC,7.53,0,133.7,103.06,25.4537
2019-05-26T05:15:00Z,PWC,7.5,0,133.3,103.048,25.405
2019-05-26T05:30:00Z,PWC,7.34,0,133.2,103.086,25.3917
2019-05-26T05:45:00Z,PWC,7.46,0,133.5,103.038,25.3783
2019-05-26T06:00:00Z,PWC,7.2,0,133.2,103.083,25.316
2019-05-26T06:15:00Z,PWC,7.37,0,133.2,103.19,25.306
2019-05-26T06:30:00Z,PWC,7.54,0,130.6,103.17,25.2527
2019-05-26T06:45:00Z,PWC,7.59,0,131,103.128,25.2003
2019-05-26T07:00:00Z,PWC,7.53,0,130.9,103.128,25.187
2019-05-26T07:15:00Z,PWC,7.5,0,130.8,103.128,25.1703
2019-05-26T07:30:00Z,PWC,7.18,0,130.8,103.106,25.0983
2019-05-26T07:45:00Z,PWC,7.43,0,130.4,103.087,25.0583
2019-05-26T08:00:00Z,PWC,7.37,0,130.9,103.093,24.9993
2019-05-26T08:15:00Z,PWC,7.31,0,131,103.08,24.9337
2019-05-26T08:30:00Z,PWC,7.17,0,130.5,103.1,24.8937
2019-05-26T08:45:00Z,PWC,7.17,0,131,103.106,24.8283
2019-05-26T09:00:00Z,PWC,7.24,0,130.5,103.116,24.7917
2019-05-26T09:15:00Z,PWC,7.12,0,130.8,103.132,24.736
2019-05-26T09:30:00Z,PWC,7.16,0,130.3,103.132,24.696
2019-05-26T09:45:00Z,PWC,7.07,0,130.1,103.139,24.6307
2019-05-26T10:00:00Z,PWC,7,0,129.8,103.158,24.5973
2019-05-26T10:15:00Z,PWC,7.01,0,130.5,103.155,24.5387
2019-05-26T10:30:00Z,PWC,6.8,0,129.3,103.165,24.502
2019-05-26T10:45:00Z,PWC,6.94,46.6333,129.7,103.162,24.443
2019-05-26T11:00:00Z,PWC,6.9,340.867,129.1,103.171,24.4097
2019-05-26T11:15:00Z,PWC,6.9,954.4,129.4,103.178,24.351
2019-05-26T11:30:00Z,PWC,6.85,1750.93,128.9,103.207,24.3143
2019-05-26T11:45:00Z,PWC,6.81,2755.57,129.4,103.217,24.2877
2019-05-26T12:00:00Z,PWC,6.82,3501.87,129.8,103.204,24.2323
2019-05-26T12:15:00Z,PWC,6.75,4018.53,128.9,103.204,24.219
2019-05-26T12:30:00Z,PWC,6.8,4707.43,128.5,103.191,24.1537
2019-05-26T12:45:00Z,PWC,6.71,5338.9,127.8,103.191,24.1437
2019-05-26T13:00:00Z,PWC,6.72,6085.2,127.5,103.201,24.117
2019-05-26T13:15:00Z,PWC,6.64,7692.63,127.4,103.198,24.0613
2019-05-26T13:30:00Z,PWC,6.72,8496.37,127.2,103.207,24.058
2019-05-26T13:45:00Z,PWC,6.53,11137.1,127,103.236,24.0447
2019-05-26T14:00:00Z,PWC,6.62,11022.3,127,103.236,24.0313
2019-05-26T14:15:00Z,PWC,6.56,27555.7,127,103.246,24.0313
2019-05-26T14:30:00Z,PWC,6.6,18370.5,127.1,103.265,24.058
2019-05-26T14:45:00Z,PWC,6.57,21814.9,127.9,103.275,24.0513
2019-05-26T15:00:00Z,PWC,6.5,18829.8,128.1,103.285,24.058
2019-05-26T15:15:00Z,PWC,6.59,41104,127,103.275,24.058
2019-05-26T15:30:00Z,PWC,7.17,21355.7,127.2,103.294,24.0947
2019-05-26T15:45:00Z,PWC,6.8,17451.9,127.4,103.294,24.128
2019-05-26T16:00:00Z,PWC,6.77,17222.3,127.5,103.297,24.187
2019-05-26T16:15:00Z,PWC,6.99,18829.7,127.7,103.288,24.2737
2019-05-26T16:30:00Z,PWC,6.81,23422.4,127.2,103.281,24.3323
2019-05-26T16:45:00Z,PWC,6.69,19748.3,127.7,103.272,24.3623
2019-05-26T17:00:00Z,PWC,6.53,20896.4,128.3,103.246,24.441
2019-05-26T17:15:00Z,PWC,6.39,23881.6,128.6,103.217,24.5177
2019-05-26T17:30:00Z,PWC,6.58,137779,128.5,103.184,24.6653
2019-05-26T17:45:00Z,PWC,6.84,187379,127.7,103.178,24.794
2019-05-26T18:00:00Z,PWC,7.74,202075,127.7,103.161,24.9427
2019-05-26T18:15:00Z,PWC,7.12,202075,128.8,103.148,25.1103
2019-05-26T18:30:00Z,PWC,7.16,159823,128.8,103.145,25.355
2019-05-26T18:45:00Z,PWC,7.12,93230.3,130.4,103.119,25.4437
2019-05-26T19:00:00Z,PWC,7.34,202075,131.1,103.106,25.6917
2019-05-26T19:15:00Z,PWC,7.5,147882,129.2,103.086,25.595
2019-05-26T19:30:00Z,PWC,7.42,191053,130.8,103.076,25.8217
2019-05-26T19:45:00Z,PWC,7.7,198401,130.7,103.076,25.8983
2019-05-26T20:00:00Z,PWC,7.65,141912,132.3,103.076,26.102
2019-05-26T20:15:00Z,PWC,7.28,91852.5,132.1,103.044,26.083
2019-05-26T20:30:00Z,PWC,7.32,176357,132.5,103.05,26.2243
2019-05-26T20:45:00Z,PWC,7.6,71644.9,131.6,103.044,26.29
2019-05-26T21:00:00Z,PWC,7.46,26178,133.5,103.005,26.2733
2019-05-26T21:15:00Z,PWC,7.29,25489.1,133.5,102.998,26.3793
2019-05-26T21:30:00Z,PWC,7.63,24570.5,133,102.973,26.445
2019-05-26T21:45:00Z,PWC,7.74,21815,133.8,102.953,26.5283
2019-05-26T22:00:00Z,PWC,7.86,29163.2,133.4,102.927,26.554
2019-05-26T22:15:00Z,PWC,7.79,22503.8,133.2,102.908,26.5107
2019-05-26T22:30:00Z,PWC,7.58,14466.8,133.5,102.898,26.5207
2019-05-26T22:45:00Z,PWC,7.75,12400.1,133.9,102.901,26.63
2019-05-26T23:00:00Z,PWC,7.65,11251.9,133.9,102.882,26.6167
2019-05-26T23:15:00Z,PWC,7.74,9529.7,133.8,102.882,26.61
2019-05-26T23:30:00Z,PWC,7.7,9529.7,134,102.872,26.6033
2019-05-26T23:45:00Z,PWC,7.71,8496.37,134,102.872,26.58
2019-05-27T00:00:00Z,PWC,7.6,5798.17,133.9,102.853,26.58
2019-05-27T00:15:00Z,PWC,7.66,4190.77,133.9,102.853,26.5533
2019-05-27T00:30:00Z,PWC,7.72,3846.3,134.2,102.863,26.5367
2019-05-27T00:45:00Z,PWC,7.72,2267.6,133.6,102.86,26.474
2019-05-27T01:00:00Z,PWC,7.62,749.9,133.7,102.869,26.4507
2019-05-27T01:15:00Z,PWC,7.6,380.333,133.8,102.86,26.444
2019-05-27T01:30:00Z,PWC,7.65,39.4667,133.6,102.866,26.3883
2019-05-27T01:45:00Z,PWC,7.63,0,133.5,102.847,26.3717
2019-05-27T02:00:00Z,PWC,7.57,0,133.4,102.837,26.3417
2019-05-27T02:15:00Z,PWC,7.58,0,133.3,102.824,26.286
2019-05-27T02:30:00Z,PWC,7.51,0,133.2,102.834,26.256
2019-05-27T02:45:00Z,PWC,7.51,0,133.3,102.834,26.236
2019-05-27T03:00:00Z,PWC,7.32,0,133.1,102.84,26.17
2019-05-27T03:15:00Z,PWC,7.39,0,133,102.84,26.14
2019-05-27T03:30:00Z,PWC,7.4,0,132.8,102.828,26.0743
2019-05-27T03:45:00Z,PWC,7.33,0,133.1,102.837,26.0577
2019-05-27T04:00:00Z,PWC,7.38,0,132.7,102.844,25.9787
2019-05-27T04:15:00Z,PWC,7.23,0,132.4,102.831,25.903
2019-05-27T04:30:00Z,PWC,7.3,0,132.4,102.831,25.873
2019-05-27T04:45:00Z,PWC,7.32,0,132.1,102.809,25.794
2019-05-27T05:00:00Z,PWC,7.31,0,132.2,102.818,25.7573
2019-05-27T05:15:00Z,PWC,7.26,0,131.9,102.805,25.685
2019-05-27T05:30:00Z,PWC,7.16,0,131.9,102.793,25.6027
2019-05-27T05:45:00Z,PWC,7.16,0,131.6,102.773,25.5493
2019-05-27T06:00:00Z,PWC,7.15,0,132.2,102.77,25.477
2019-05-27T06:15:00Z,PWC,7.01,0,131.8,102.738,25.4017
2019-05-27T06:30:00Z,PWC,7.02,0,131.6,102.786,25.365
2019-05-27T06:45:00Z,PWC,7.1,0,131.5,102.764,25.2927
2019-05-27T07:00:00Z,PWC,6.92,0,130.7,102.732,25.2203
2019-05-27T07:15:00Z,PWC,6.93,0,131.1,102.732,25.1803
2019-05-27T07:30:00Z,PWC,6.91,0,131.1,102.709,25.1083
2019-05-27T07:45:00Z,PWC,6.97,0,131,102.719,25.0717
2019-05-27T08:00:00Z,PWC,6.91,0,131.3,102.716,25.0127
2019-05-27T08:15:00Z,PWC,6.9,0,131.6,102.706,24.9827
2019-05-27T08:30:00Z,PWC,6.87,0,130.7,102.703,24.9137
2019-05-27T08:45:00Z,PWC,6.81,0,130.6,102.703,24.887
2019-05-27T09:00:00Z,PWC,6.7,0,130.5,102.681,24.8217
2019-05-27T09:15:00Z,PWC,6.82,0,130.3,102.671,24.785
2019-05-27T09:30:00Z,PWC,6.67,0,130.5,102.687,24.716
2019-05-27T09:45:00Z,PWC,6.78,0,130.2,102.678,24.6793
2019-05-27T10:00:00Z,PWC,6.67,0,130.2,102.684,24.6307
2019-05-27T10:15:00Z,PWC,6.73,0,129.9,102.701,24.5553
2019-05-27T10:30:00Z,PWC,6.74,0,130,102.681,24.522
2019-05-27T10:45:00Z,PWC,6.65,17.9667,130,102.688,24.4297
2019-05-27T11:00:00Z,PWC,6.64,261.933,130,102.698,24.3997
2019-05-27T11:15:00Z,PWC,6.69,1101.5,129.9,102.704,24.3343
2019-05-27T11:30:00Z,PWC,6.63,1664.83,129.9,102.723,24.3077
2019-05-27T11:45:00Z,PWC,6.68,2755.57,129.8,102.73,24.2457
2019-05-27T12:00:00Z,PWC,6.61,2956.5,129.8,102.759,24.2223
2019-05-27T12:15:00Z,PWC,6.63,2583.37,129.7,102.769,24.2057
2019-05-27T12:30:00Z,PWC,6.58,3788.9,129.8,102.785,24.147
2019-05-27T12:45:00Z,PWC,6.55,8381.53,129.8,102.804,24.127
2019-05-27T13:00:00Z,PWC,6.55,7463.03,130,102.795,24.1203
2019-05-27T13:15:00Z,PWC,6.55,6888.97,129.9,102.804,24.1003
2019-05-27T13:30:00Z,PWC,6.53,9529.7,130.2,102.811,24.0613
2019-05-27T13:45:00Z,PWC,6.51,9644.5,130.2,102.821,24.068
2019-05-27T14:00:00Z,PWC,6.54,11137.1,130,102.821,24.0513
2019-05-27T14:15:00Z,PWC,6.58,26407.6,130.2,102.821,24.028
2019-05-27T14:30:00Z,PWC,6.59,15040.8,130.2,102.801,24.0447
2019-05-27T14:45:00Z,PWC,6.54,16303.8,130.2,102.772,24.0413
2019-05-27T15:00:00Z,PWC,6.5,16303.8,130.1,102.792,24.0313
2019-05-27T15:15:00Z,PWC,6.5,28244.6,130.4,102.782,24.0613
2019-05-27T15:30:00Z,PWC,6.6,15385.3,130.3,102.763,24.1013
2019-05-27T15:45:00Z,PWC,6.58,19059.4,130.5,102.743,24.1313
2019-05-27T16:00:00Z,PWC,6.52,18829.7,130.4,102.746,24.1737
2019-05-27T16:15:00Z,PWC,6.55,28703.9,130.3,102.746,24.2103
2019-05-27T16:30:00Z,PWC,6.57,33526.1,130.5,102.74,24.3323
2019-05-27T16:45:00Z,PWC,6.61,28015,130.8,102.73,24.3657
2019-05-27T17:00:00Z,PWC,6.54,38118.8,131.5,102.733,24.4743
2019-05-27T17:15:00Z,PWC,6.59,33526.2,130.9,102.733,24.461
2019-05-27T17:30:00Z,PWC,6.62,164416,131.3,102.717,24.5797
2019-05-27T17:45:00Z,PWC,6.69,150638,132.1,102.701,24.6787
2019-05-27T18:00:00Z,PWC,6.94,144668,133.7,102.707,24.8927
2019-05-27T18:15:00Z,PWC,7.12,108386,135,102.7,25.045
2019-05-27T18:30:00Z,PWC,6.74,213098,134.1,102.703,25.0337
2019-05-27T18:45:00Z,PWC,6.86,209424,135,102.677,25.146
2019-05-27T19:00:00Z,PWC,6.78,209424,133.7,102.671,25.2283
2019-05-27T19:15:00Z,PWC,7.29,213098,134.7,102.658,25.4327
2019-05-27T19:30:00Z,PWC,7.25,176357,135.2,102.622,25.515
2019-05-27T19:45:00Z,PWC,7.16,205750,134.9,102.619,25.546
2019-05-27T20:00:00Z,PWC,7.08,181868,134,102.612,25.5417
2019-05-27T20:15:00Z,PWC,7.28,146045,137.4,102.619,25.9727
2019-05-27T20:30:00Z,PWC,7.39,174520,135.3,102.609,25.8027
2019-05-27T20:45:00Z,PWC,7.83,40415.1,137.8,102.599,26.1197
2019-05-27T21:00:00Z,PWC,7.49,34444.7,135.7,102.567,26.161
2019-05-27T21:15:00Z,PWC,7.82,26637.2,136.1,102.58,26.0363
2019-05-27T21:30:00Z,PWC,7.73,30311.3,137.5,102.563,26.0853
2019-05-27T21:45:00Z,PWC,7.78,22274.2,137.3,102.56,26.073
2019-05-27T22:00:00Z,PWC,7.44,31918.7,137.5,102.544,26.1187
2019-05-27T22:15:00Z,PWC,8.07,22963.1,138,102.534,26.3093
2019-05-27T22:30:00Z,PWC,7.73,19518.6,137.8,102.544,26.296
2019-05-27T22:45:00Z,PWC,7.96,25259.4,137.7,102.534,26.3027
2019-05-27T23:00:00Z,PWC,7.92,16533.4,137.9,102.544,26.3127
2019-05-27T23:15:00Z,PWC,7.77,14466.7,138.2,102.534,26.3327
2019-05-27T23:30:00Z,PWC,7.78,14007.5,138.2,102.524,26.3227
2019-05-27T23:45:00Z,PWC,7.72,9414.9,138.3,102.534,26.3193
2019-05-28T00:00:00Z,PWC,7.84,5625.93,138.1,102.524,26.2893
2019-05-28T00:15:00Z,PWC,7.85,4420.4,138,102.524,26.276
2019-05-28T00:30:00Z,PWC,7.79,3100.03,138.1,102.515,26.2393
2019-05-28T00:45:00Z,PWC,7.79,2210.2,138,102.521,26.19
2019-05-28T01:00:00Z,PWC,7.75,1137.37,137.9,102.541,26.1467
2019-05-28T01:15:00Z,PWC,7.74,297.833,137.7,102.538,26.081
2019-05-28T01:30:00Z,PWC,7.64,60.9667,137.5,102.576,26.0543
2019-05-28T01:45:00Z,PWC,7.67,0,137.6,102.554,25.9887
2019-05-28T02:00:00Z,PWC,7.59,0,137.3,102.534,25.9553
2019-05-28T02:15:00Z,PWC,7.64,0,137.2,102.57,25.913
2019-05-28T02:30:00Z,PWC,7.61,0,137,102.57,25.893
2019-05-28T02:45:00Z,PWC,7.56,0,137.1,102.58,25.8697
2019-05-28T03:00:00Z,PWC,7.62,0,136.9,102.58,25.8497
2019-05-28T03:15:00Z,PWC,7.51,0,137.1,102.576,25.7907
