DateTime_UTC,site,DO_mgL,SpecCond_uScm,WaterPres_kPa,WaterTemp_C,WaterTemp2_C
2019-12-17T18:00:00Z,WB,10.56,88.5,103.247,9.8,NA
2019-12-17T18:15:00Z,WB,10.55,88.7,103.226,9.84,NA
2019-12-17T18:30:00Z,WB,10.55,88.8,103.226,9.88,NA
2019-12-17T18:45:00Z,WB,10.52,88.8,103.202,9.9,NA
2019-12-17T19:00:00Z,WB,10.52,88.7,103.217,9.96,NA
2019-12-17T19:15:00Z,WB,10.49,89.2,103.217,10,NA
2019-12-17T19:30:00Z,WB,10.52,89.1,103.231,10.06,NA
2019-12-17T19:45:00Z,WB,10.53,89,103.279,10.1,NA
2019-12-17T20:00:00Z,WB,10.47,89.4,103.294,10.12,NA
2019-12-17T20:15:00Z,WB,10.46,89,103.306,10.18,NA
2019-12-17T20:30:00Z,WB,10.45,89.3,103.356,10.24,NA
2019-12-17T20:45:00Z,WB,10.46,89.5,103.428,10.26,NA
2019-12-17T21:00:00Z,WB,10.44,89.5,103.431,10.34,NA
2019-12-17T21:15:00Z,WB,10.45,89.3,103.466,10.38,NA
2019-12-17T21:30:00Z,WB,10.44,89.5,103.478,10.4,NA
2019-12-17T21:45:00Z,WB,10.46,89.4,103.517,10.4,NA
2019-12-17T22:00:00Z,WB,10.44,89.3,103.517,10.46,NA
2019-12-17T22:15:00Z,WB,10.43,89.5,103.553,10.5,NA
2019-12-17T22:30:00Z,WB,10.44,89.2,103.567,10.54,NA
2019-12-17T22:45:00Z,WB,10.42,89.2,103.579,10.58,NA
2019-12-17T23:00:00Z,WB,10.41,89.2,103.57,10.62,NA
2019-12-17T23:15:00Z,WB,10.37,89.1,103.618,10.64,NA
2019-12-17T23:30:00Z,WB,10.37,89.2,103.737,10.68,NA
2019-12-17T23:45:00Z,WB,10.36,89.1,103.776,10.7,NA
2019-12-18T00:00:00Z,WB,10.34,89.1,103.785,10.68,NA
2019-12-18T00:15:00Z,WB,10.33,89.2,103.821,10.7,NA
2019-12-18T00:30:00Z,WB,10.32,89.1,103.86,10.7,NA
2019-12-18T00:45:00Z,WB,10.28,89.1,103.895,10.72,NA
2019-12-18T01:00:00Z,WB,10.28,89.1,103.943,10.74,NA
2019-12-18T01:15:00Z,WB,10.26,89.1,104.003,10.74,NA
2019-12-18T01:30:00Z,WB,10.23,89.1,104.027,10.74,NA
2019-12-18T01:45:00Z,WB,10.23,89.1,104.051,10.74,NA
2019-12-18T02:00:00Z,WB,10.21,89.2,104.075,10.74,NA
2019-12-18T02:15:00Z,WB,10.17,89.1,104.111,10.74,NA
2019-12-18T02:30:00Z,WB,10.15,89.1,104.17,10.74,NA
2019-12-18T02:45:00Z,WB,10.12,89.2,104.194,10.74,NA
2019-12-18T03:00:00Z,WB,10.1,89.3,104.242,10.74,NA
2019-12-18T03:15:00Z,WB,10.13,89.5,104.29,10.74,NA
2019-12-18T03:30:00Z,WB,10.1,89.6,104.302,10.74,NA
2019-12-18T03:45:00Z,WB,10.08,89.7,104.359,10.7,NA
2019-12-18T04:00:00Z,WB,10.08,89.9,104.359,10.68,NA
2019-12-18T04:15:00Z,WB,10.07,90.2,104.407,10.66,NA
2019-12-18T04:30:00Z,WB,10.06,90.6,104.407,10.64,NA
2019-12-18T04:45:00Z,WB,10.04,91,104.467,10.62,NA
2019-12-18T05:00:00Z,WB,10.03,91.3,104.512,10.6,NA
2019-12-18T05:15:00Z,WB,10.01,91.9,104.548,10.58,NA
2019-12-18T05:30:00Z,WB,10.01,92.4,104.584,10.56,NA
2019-12-18T05:45:00Z,WB,10,93.1,104.667,10.56,NA
2019-12-18T06:00:00Z,WB,9.98,93.9,104.727,10.54,NA
2019-12-18T06:15:00Z,WB,9.97,95,104.799,10.52,NA
2019-12-18T06:30:00Z,WB,9.97,95.9,104.868,10.5,NA
2019-12-18T06:45:00Z,WB,9.96,97.1,104.928,10.46,NA
2019-12-18T07:00:00Z,WB,9.96,97.7,104.999,10.44,NA
2019-12-18T07:15:00Z,WB,9.96,98.3,105.035,10.42,NA
2019-12-18T07:30:00Z,WB,9.97,98.9,105.08,10.4,NA
2019-12-18T07:45:00Z,WB,9.96,99.2,105.104,10.36,NA
2019-12-18T08:00:00Z,WB,9.98,99.3,105.176,10.32,NA
2019-12-18T08:15:00Z,WB,9.98,99.1,105.185,10.28,NA
2019-12-18T08:30:00Z,WB,9.98,99,105.197,10.24,NA
2019-12-18T08:45:00Z,WB,9.99,100.1,105.218,10.2,NA
2019-12-18T09:00:00Z,WB,9.99,98.1,105.254,10.14,NA
2019-12-18T09:15:00Z,WB,10.01,97.5,105.264,10.1,NA
2019-12-18T09:30:00Z,WB,10.03,96.9,105.311,10.04,NA
2019-12-18T09:45:00Z,WB,10.03,96.3,105.309,9.98,NA
2019-12-18T10:00:00Z,WB,10.04,95.8,105.333,9.94,NA
2019-12-18T10:15:00Z,WB,10.07,95.2,105.378,9.88,NA
2019-12-18T10:30:00Z,WB,10.07,94.7,105.426,9.82,NA
2019-12-18T10:45:00Z,WB,10.09,94.1,105.483,9.76,NA
2019-12-18T11:00:00Z,WB,10.11,93.6,105.564,9.7,NA
2019-12-18T11:15:00Z,WB,10.13,93.2,105.645,9.62,NA
2019-12-18T11:30:00Z,WB,10.16,92.9,105.716,9.56,NA
2019-12-18T11:45:00Z,WB,10.18,92.6,105.75,9.48,NA
2019-12-18T12:00:00Z,WB,10.21,92.3,105.795,9.42,NA
2019-12-18T12:15:00Z,WB,10.25,92.1,105.867,9.36,NA
2019-12-18T12:30:00Z,WB,10.28,92,105.924,9.28,NA
2019-12-18T12:45:00Z,WB,10.31,91.9,105.993,9.22,NA
2019-12-18T13:00:00Z,WB,10.35,91.8,105.993,9.16,NA
2019-12-18T13:15:00Z,WB,10.39,91.5,106.026,9.08,NA
2019-12-18T13:30:00Z,WB,10.43,91.4,106.035,9.02,NA
2019-12-18T13:45:00Z,WB,10.45,90.9,106.035,8.98,NA
2019-12-18T14:00:00Z,WB,10.49,90.6,106.056,8.92,NA
2019-12-18T14:15:00Z,WB,10.52,90.2,106.08,8.88,NA
2019-12-18T14:30:00Z,WB,10.56,89.7,106.104,8.84,NA
2019-12-18T14:45:00Z,WB,10.59,89.2,106.089,8.8,NA
2019-12-18T15:00:00Z,WB,10.65,88.7,106.066,8.78,NA
2019-12-18T15:15:00Z,WB,10.68,88.1,106.066,8.76,NA
2019-12-18T15:30:00Z,WB,10.74,87.6,106.054,8.76,NA
2019-12-18T15:45:00Z,WB,10.8,87,106.006,8.76,NA
2019-12-18T16:00:00Z,WB,10.85,86.6,105.994,8.78,NA
2019-12-18T16:15:00Z,WB,10.91,86.1,105.946,8.78,NA
2019-12-18T16:30:00Z,WB,10.95,85.5,105.898,8.8,NA
2019-12-18T16:45:00Z,WB,10.98,85.2,105.865,8.82,NA
2019-12-18T17:00:00Z,WB,11.04,84.8,105.781,8.86,NA
2019-12-18T17:15:00Z,WB,11.06,84.3,105.745,8.88,NA
2019-12-18T17:30:00Z,WB,11.11,84,105.734,8.88,NA
2019-12-18T17:45:00Z,WB,11.14,83.7,105.674,8.92,NA
2019-12-18T18:00:00Z,WB,11.18,83.4,105.614,8.92,NA
2019-12-18T18:15:00Z,WB,11.2,83.2,105.593,8.92,NA
2019-12-18T18:30:00Z,WB,11.23,83,105.557,8.94,NA
2019-12-18T18:45:00Z,WB,11.25,82.7,105.521,8.94,NA
2019-12-18T19:00:00Z,WB,11.26,82.6,105.521,8.94,NA
2019-12-18T19:15:00Z,WB,11.28,82.4,105.471,8.92,NA
2019-12-18T19:30:00Z,WB,11.29,82.4,105.471,8.88,NA
2019-12-18T19:45:00Z,WB,11.29,82.1,105.447,8.86,NA
2019-12-18T20:00:00Z,WB,11.29,81.9,105.411,8.84,NA
2019-12-18T20:15:00Z,WB,11.29,81.8,105.396,8.82,NA
2019-12-18T20:30:00Z,WB,11.29,81.7,105.408,8.8,NA
2019-12-18T20:45:00Z,WB,11.28,81.5,105.384,8.76,NA
2019-12-18T21:00:00Z,WB,11.29,81.5,105.36,8.74,NA
2019-12-18T21:15:00Z,WB,11.28,81.3,105.396,8.74,NA
2019-12-18T21:30:00Z,WB,11.29,81.2,105.37,8.72,NA
2019-12-18T21:45:00Z,WB,11.29,81.1,105.393,8.7,NA
2019-12-18T22:00:00Z,WB,11.29,81,105.381,8.68,NA
2019-12-18T22:15:00Z,WB,11.28,80.9,105.405,8.66,NA
2019-12-18T22:30:00Z,WB,11.28,80.9,105.393,8.66,NA
2019-12-18T22:45:00Z,WB,11.28,80.8,105.393,8.62,NA
2019-12-18T23:00:00Z,WB,11.27,80.7,105.391,8.6,NA
2019-12-18T23:15:00Z,WB,11.26,80.6,105.403,8.56,NA
2019-12-18T23:30:00Z,WB,11.24,80.6,105.412,8.52,NA
2019-12-18T23:45:00Z,WB,11.22,80.5,105.412,8.48,NA
2019-12-19T00:00:00Z,WB,11.22,80.5,105.412,8.44,NA
2019-12-19T00:15:00Z,WB,11.2,80.4,105.421,8.4,NA
2019-12-19T00:30:00Z,WB,11.19,80.3,105.469,8.36,NA
2019-12-19T00:45:00Z,WB,11.18,80.3,105.466,8.3,NA
2019-12-19T01:00:00Z,WB,11.18,80.2,105.502,8.24,NA
2019-12-19T01:15:00Z,WB,11.16,80.1,105.512,8.2,NA
2019-12-19T01:30:00Z,WB,11.16,80.1,105.535,8.16,NA
2019-12-19T01:45:00Z,WB,11.15,80,105.557,8.1,NA
2019-12-19T02:00:00Z,WB,11.15,79.9,105.545,8.06,NA
2019-12-19T02:15:00Z,WB,11.15,79.8,105.542,8,NA
2019-12-19T02:30:00Z,WB,11.13,79.8,105.554,7.96,NA
2019-12-19T02:45:00Z,WB,11.12,79.9,105.563,7.92,NA
2019-12-19T03:00:00Z,WB,11.11,79.7,105.551,7.88,NA
2019-12-19T03:15:00Z,WB,11.14,79.6,105.575,7.84,NA
2019-12-19T03:30:00Z,WB,11.12,79.6,105.596,7.78,NA
2019-12-19T03:45:00Z,WB,11.11,79.6,105.584,7.76,NA
2019-12-19T04:00:00Z,WB,11.11,79.4,105.594,7.7,NA
2019-12-19T04:15:00Z,WB,11.11,79.4,105.618,7.66,NA
2019-12-19T04:30:00Z,WB,11.1,79.3,105.651,7.62,NA
2019-12-19T04:45:00Z,WB,11.1,79.3,105.651,7.56,NA
2019-12-19T05:00:00Z,WB,11.11,79.2,105.663,7.52,NA
2019-12-19T05:15:00Z,WB,11.11,79.1,105.672,7.48,NA
2019-12-19T05:30:00Z,WB,11.12,79.1,105.672,7.44,NA
2019-12-19T05:45:00Z,WB,11.11,79.1,105.657,7.4,NA
2019-12-19T06:00:00Z,WB,11.11,78.9,105.681,7.36,NA
2019-12-19T06:15:00Z,WB,11.12,78.9,105.667,7.3,NA
2019-12-19T06:30:00Z,WB,11.13,78.8,105.703,7.26,NA
2019-12-19T06:45:00Z,WB,11.14,78.8,105.664,7.22,NA
2019-12-19T07:00:00Z,WB,11.14,78.6,105.688,7.16,NA
2019-12-19T07:15:00Z,WB,11.13,78.6,105.721,7.12,NA
2019-12-19T07:30:00Z,WB,11.15,78.5,105.733,7.06,NA
2019-12-19T07:45:00Z,WB,11.15,78.4,105.754,7.02,NA
2019-12-19T08:00:00Z,WB,11.16,78.3,105.79,6.96,NA
2019-12-19T08:15:00Z,WB,11.17,78.3,105.776,6.9,NA
2019-12-19T08:30:00Z,WB,11.18,78.3,105.799,6.86,NA
2019-12-19T08:45:00Z,WB,11.18,78.1,105.809,6.8,NA
2019-12-19T09:00:00Z,WB,11.17,78,105.797,6.76,NA
2019-12-19T09:15:00Z,WB,11.18,78,105.794,6.7,NA
2019-12-19T09:30:00Z,WB,11.2,78,105.794,6.66,NA
2019-12-19T09:45:00Z,WB,11.22,78,105.815,6.6,NA
2019-12-19T10:00:00Z,WB,11.23,77.8,105.839,6.54,NA
2019-12-19T10:15:00Z,WB,11.24,77.8,105.86,6.5,NA
2019-12-19T10:30:00Z,WB,11.26,77.7,105.849,6.44,NA
2019-12-19T10:45:00Z,WB,11.25,77.6,105.846,6.4,NA
2019-12-19T11:00:00Z,WB,11.27,77.6,105.894,6.34,NA
2019-12-19T11:15:00Z,WB,11.27,77.5,105.915,6.28,NA
2019-12-19T11:30:00Z,WB,11.29,77.5,105.939,6.24,NA
2019-12-19T11:45:00Z,WB,11.28,77.5,105.936,6.18,NA
2019-12-19T12:00:00Z,WB,11.31,77.5,105.96,6.14,NA
2019-12-19T12:15:00Z,WB,11.31,77.4,106.005,6.08,NA
2019-12-19T12:30:00Z,WB,11.34,77.3,106.005,6.02,NA
2019-12-19T12:45:00Z,WB,11.36,77.3,106.014,5.98,NA
2019-12-19T13:00:00Z,WB,11.37,77.3,106.026,5.94,NA
2019-12-19T13:15:00Z,WB,11.42,77.3,106.048,5.9,NA
2019-12-19T13:30:00Z,WB,11.44,77.3,106.071,5.86,NA
2019-12-19T13:45:00Z,WB,11.47,77.3,106.107,5.82,NA
2019-12-19T14:00:00Z,WB,11.51,77.3,106.117,5.78,NA
2019-12-19T14:15:00Z,WB,11.52,77.3,106.128,5.74,NA
2019-12-19T14:30:00Z,WB,11.55,77.3,106.164,5.72,NA
2019-12-19T14:45:00Z,WB,11.6,77.3,106.162,5.68,NA
2019-12-19T15:00:00Z,WB,11.63,77.3,106.162,5.68,NA
2019-12-19T15:15:00Z,WB,11.66,77.3,106.15,5.66,NA
2019-12-19T15:30:00Z,WB,11.71,77.4,106.15,5.64,NA
2019-12-19T15:45:00Z,WB,11.75,77.4,106.15,5.66,NA
2019-12-19T16:00:00Z,WB,11.81,77.6,106.152,5.72,NA
2019-12-19T16:15:00Z,WB,11.84,77.7,106.093,5.74,NA
2019-12-19T16:30:00Z,WB,11.88,77.8,106.045,5.78,NA
2019-12-19T16:45:00Z,WB,11.91,77.9,105.988,5.84,NA
2019-12-19T17:00:00Z,WB,11.94,77.9,105.976,5.88,NA
2019-12-19T17:15:00Z,WB,11.98,78.1,105.955,5.94,NA
2019-12-19T17:30:00Z,WB,12.03,78.3,105.943,5.98,NA
2019-12-19T17:45:00Z,WB,12.06,78.5,105.91,6.02,NA
2019-12-19T18:00:00Z,WB,12.08,78.5,105.886,6.04,NA
2019-12-19T18:15:00Z,WB,12.1,78.6,105.862,6.06,NA
2019-12-19T18:30:00Z,WB,12.17,78.7,105.85,6.06,NA
2019-12-19T18:45:00Z,WB,12.19,78.8,105.838,6.06,NA
2019-12-19T19:00:00Z,WB,12.18,78.6,105.826,6.04,NA
2019-12-19T19:15:00Z,WB,12.2,78.6,105.802,6.02,NA
2019-12-19T19:30:00Z,WB,12.19,79,105.811,5.96,NA
2019-12-19T19:45:00Z,WB,12.21,78.9,105.823,5.92,NA
2019-12-19T20:00:00Z,WB,12.21,80.1,105.821,5.88,NA
2019-12-19T20:15:00Z,WB,12.23,78.7,105.821,5.84,NA
2019-12-19T20:30:00Z,WB,12.22,78.6,105.832,5.82,NA
2019-12-19T20:45:00Z,WB,12.2,78.6,105.821,5.8,NA
2019-12-19T21:00:00Z,WB,12.21,78.6,105.818,5.78,NA
2019-12-19T21:15:00Z,WB,12.23,78.5,105.842,5.78,NA
2019-12-19T21:30:00Z,WB,12.22,78.5,105.854,5.76,NA
2019-12-19T21:45:00Z,WB,12.24,78.5,105.878,5.74,NA
2019-12-19T22:00:00Z,WB,12.23,78.4,105.866,5.72,NA
2019-12-19T22:15:00Z,WB,12.24,78.5,105.878,5.7,NA
2019-12-19T22:30:00Z,WB,12.23,78.4,105.875,5.7,NA
2019-12-19T22:45:00Z,WB,12.23,78.4,105.899,5.68,NA
2019-12-19T23:00:00Z,WB,12.22,78.4,105.899,5.68,NA
2019-12-19T23:15:00Z,WB,12.27,78.4,105.899,5.66,NA
2019-12-19T23:30:00Z,WB,12.28,78.4,105.911,5.64,NA
2019-12-19T23:45:00Z,WB,12.29,78.2,105.899,5.64,NA
2019-12-20T00:00:00Z,WB,12.27,78.3,105.899,5.62,NA
2019-12-20T00:15:00Z,WB,12.27,78.2,105.911,5.62,NA
2019-12-20T00:30:00Z,WB,12.27,78.2,105.911,5.6,NA
2019-12-20T00:45:00Z,WB,12.3,78.1,105.932,5.58,NA
2019-12-20T01:00:00Z,WB,12.29,78.1,105.908,5.56,NA
2019-12-20T01:15:00Z,WB,12.31,78.1,105.932,5.54,NA
2019-12-20T01:30:00Z,WB,12.3,78.1,105.92,5.52,NA
2019-12-20T01:45:00Z,WB,12.29,78,105.932,5.5,NA
2019-12-20T02:00:00Z,WB,12.28,78,105.941,5.46,NA
2019-12-20T02:15:00Z,WB,12.27,78,105.905,5.44,NA
2019-12-20T02:30:00Z,WB,12.27,77.9,105.941,5.4,NA
2019-12-20T02:45:00Z,WB,12.25,77.8,105.939,5.38,NA
2019-12-20T03:00:00Z,WB,12.25,77.8,105.951,5.34,NA
2019-12-20T03:15:00Z,WB,12.23,77.8,105.951,5.32,NA
2019-12-20T03:30:00Z,WB,12.22,77.6,105.936,5.28,NA
2019-12-20T03:45:00Z,WB,12.22,77.6,105.936,5.24,NA
2019-12-20T04:00:00Z,WB,12.21,77.6,105.9,5.2,NA
2019-12-20T04:15:00Z,WB,12.19,77.5,105.909,5.18,NA
2019-12-20T04:30:00Z,WB,12.18,77.5,105.897,5.14,NA
2019-12-20T04:45:00Z,WB,12.19,77.3,105.897,5.1,NA
2019-12-20T05:00:00Z,WB,12.18,77.3,105.895,5.08,NA
2019-12-20T05:15:00Z,WB,12.15,77.3,105.871,5.04,NA
2019-12-20T05:30:00Z,WB,12.16,77.2,105.859,5,NA
2019-12-20T05:45:00Z,WB,12.14,77.1,105.844,4.98,NA
2019-12-20T06:00:00Z,WB,12.16,77.1,105.844,4.94,NA
2019-12-20T06:15:00Z,WB,12.14,77,105.868,4.9,NA
2019-12-20T06:30:00Z,WB,12.14,77,105.842,4.86,NA
2019-12-20T06:45:00Z,WB,12.12,76.9,105.854,4.84,NA
2019-12-20T07:00:00Z,WB,12.1,76.8,105.878,4.8,NA
2019-12-20T07:15:00Z,WB,12.12,76.7,105.901,4.76,NA
2019-12-20T07:30:00Z,WB,12.12,76.8,105.899,4.74,NA
2019-12-20T07:45:00Z,WB,12.11,76.7,105.887,4.7,NA
2019-12-20T08:00:00Z,WB,12.12,76.6,105.872,4.66,NA
2019-12-20T08:15:00Z,WB,12.1,76.5,105.896,4.64,NA
2019-12-20T08:30:00Z,WB,12.11,76.5,105.896,4.6,NA
2019-12-20T08:45:00Z,WB,12.09,76.5,105.872,4.56,NA
2019-12-20T09:00:00Z,WB,12.1,76.5,105.87,4.52,NA
2019-12-20T09:15:00Z,WB,12.09,76.4,105.87,4.5,NA
2019-12-20T09:30:00Z,WB,12.11,76.5,105.893,4.46,NA
2019-12-20T09:45:00Z,WB,12.11,76.5,105.903,4.42,NA
2019-12-20T10:00:00Z,WB,12.11,76.3,105.855,4.4,NA
2019-12-20T10:15:00Z,WB,12.09,76.4,105.867,4.36,NA
2019-12-20T10:30:00Z,WB,12.09,76.3,105.84,4.32,NA
2019-12-20T10:45:00Z,WB,12.1,76.3,105.864,4.3,NA
2019-12-20T11:00:00Z,WB,12.11,76.3,105.852,4.26,NA
2019-12-20T11:15:00Z,WB,12.1,76.2,105.862,4.22,NA
2019-12-20T11:30:00Z,WB,12.11,76.1,105.897,4.2,NA
2019-12-20T11:45:00Z,WB,12.11,76.1,105.921,4.16,NA
2019-12-20T12:00:00Z,WB,12.11,76.2,105.919,4.12,NA
2019-12-20T12:15:00Z,WB,12.11,76,105.919,4.1,NA
2019-12-20T12:30:00Z,WB,12.12,76,105.942,4.06,NA
2019-12-20T12:45:00Z,WB,12.12,76,105.94,4.04,NA
2019-12-20T13:00:00Z,WB,12.16,75.8,105.952,4,NA
2019-12-20T13:15:00Z,WB,12.19,76,105.94,3.98,NA
2019-12-20T13:30:00Z,WB,12.22,75.9,105.952,3.94,NA
2019-12-20T13:45:00Z,WB,12.24,75.7,105.925,3.92,NA
2019-12-20T14:00:00Z,WB,12.27,75.8,105.925,3.9,NA
2019-12-20T14:15:00Z,WB,12.3,75.7,105.937,3.88,NA
2019-12-20T14:30:00Z,WB,12.33,75.7,105.937,3.88,NA
2019-12-20T14:45:00Z,WB,12.35,75.7,105.949,3.9,NA
2019-12-20T15:00:00Z,WB,12.38,75.7,105.925,3.9,NA
2019-12-20T15:15:00Z,WB,12.39,75.8,105.925,3.94,NA
2019-12-20T15:30:00Z,WB,12.45,75.9,105.916,3.96,NA
2019-12-20T15:45:00Z,WB,12.47,76,105.916,4,NA
2019-12-20T16:00:00Z,WB,12.51,76.1,105.883,4.08,NA
2019-12-20T16:15:00Z,WB,12.55,76.3,105.873,4.16,NA
2019-12-20T16:30:00Z,WB,12.56,76.4,105.826,4.22,NA
2019-12-20T16:45:00Z,WB,12.59,76.6,105.793,4.32,NA
2019-12-20T17:00:00Z,WB,12.61,76.8,105.795,4.4,NA
2019-12-20T17:15:00Z,WB,12.65,76.9,105.762,4.5,NA
2019-12-20T17:30:00Z,WB,12.65,77.1,105.753,4.6,NA
2019-12-20T17:45:00Z,WB,12.65,77.1,105.743,4.66,NA
2019-12-20T18:00:00Z,WB,12.66,77.4,105.755,4.72,NA
2019-12-20T18:15:00Z,WB,12.68,77.4,105.708,4.74,NA
2019-12-20T18:30:00Z,WB,12.69,77.7,105.684,4.76,NA
2019-12-20T18:45:00Z,WB,12.69,77.7,105.648,4.78,NA
2019-12-20T19:00:00Z,WB,12.7,77.7,105.648,4.76,NA
2019-12-20T19:15:00Z,WB,12.73,77.5,105.66,4.72,NA
2019-12-20T19:30:00Z,WB,12.72,77.9,105.66,4.68,NA
2019-12-20T19:45:00Z,WB,12.73,77.8,105.645,4.64,NA
2019-12-20T20:00:00Z,WB,12.73,77.7,105.657,4.6,NA
2019-12-20T20:15:00Z,WB,12.73,77.5,105.643,4.56,NA
2019-12-20T20:30:00Z,WB,12.73,77.3,105.631,4.54,NA
2019-12-20T20:45:00Z,WB,12.71,77.2,105.667,4.52,NA
2019-12-20T21:00:00Z,WB,12.69,77.2,105.69,4.52,NA
2019-12-20T21:15:00Z,WB,12.69,77.1,105.678,4.5,NA
2019-12-20T21:30:00Z,WB,12.7,77,105.738,4.48,NA
2019-12-20T21:45:00Z,WB,12.68,76.9,105.762,4.48,NA
2019-12-20T22:00:00Z,WB,12.67,76.9,105.762,4.46,NA
2019-12-20T22:15:00Z,WB,12.68,76.9,105.759,4.44,NA
2019-12-20T22:30:00Z,WB,12.67,76.9,105.771,4.44,NA
2019-12-20T22:45:00Z,WB,12.65,76.7,105.759,4.42,NA
2019-12-20T23:00:00Z,WB,12.64,76.7,105.736,4.42,NA
2019-12-20T23:15:00Z,WB,12.67,76.7,105.783,4.4,NA
2019-12-20T23:30:00Z,WB,12.68,76.6,105.771,4.42,NA
2019-12-20T23:45:00Z,WB,12.69,76.7,105.795,4.42,NA
2019-12-21T00:00:00Z,WB,12.7,76.6,105.819,4.44,NA
2019-12-21T00:15:00Z,WB,12.7,76.6,105.843,4.44,NA
2019-12-21T00:30:00Z,WB,12.71,76.5,105.858,4.46,NA
2019-12-21T00:45:00Z,WB,12.71,76.5,105.881,4.46,NA
2019-12-21T01:00:00Z,WB,12.72,76.5,105.87,4.48,NA
2019-12-21T01:15:00Z,WB,12.73,76.7,105.87,4.48,NA
2019-12-21T01:30:00Z,WB,12.74,76.8,105.893,4.5,NA
2019-12-21T01:45:00Z,WB,12.73,76.8,105.905,4.5,NA
2019-12-21T02:00:00Z,WB,12.72,76.7,105.917,4.5,NA
2019-12-21T02:15:00Z,WB,12.74,76.7,105.941,4.5,NA
2019-12-21T02:30:00Z,WB,12.75,76.8,105.953,4.52,NA
2019-12-21T02:45:00Z,WB,12.76,76.8,105.953,4.52,NA
2019-12-21T03:00:00Z,WB,12.75,76.7,105.953,4.52,NA
2019-12-21T03:15:00Z,WB,12.74,76.7,105.941,4.52,NA
2019-12-21T03:30:00Z,WB,12.75,76.6,105.977,4.5,NA
2019-12-21T03:45:00Z,WB,12.75,76.8,105.953,4.5,NA
2019-12-21T04:00:00Z,WB,12.74,76.7,105.977,4.5,NA
2019-12-21T04:15:00Z,WB,12.72,76.8,105.965,4.48,NA
2019-12-21T04:30:00Z,WB,12.72,76.7,105.977,4.48,NA
2019-12-21T04:45:00Z,WB,12.69,76.8,105.953,4.46,NA
2019-12-21T05:00:00Z,WB,12.68,76.8,105.95,4.46,NA
2019-12-21T05:15:00Z,WB,12.68,76.7,105.986,4.44,NA
2019-12-21T05:30:00Z,WB,12.67,76.7,105.974,4.44,NA
2019-12-21T05:45:00Z,WB,12.65,76.7,105.962,4.42,NA
2019-12-21T06:00:00Z,WB,12.63,76.7,105.962,4.4,NA
2019-12-21T06:15:00Z,WB,12.64,76.8,105.962,4.38,NA
2019-12-21T06:30:00Z,WB,12.62,76.7,105.95,4.38,NA
2019-12-21T06:45:00Z,WB,12.6,76.7,105.974,4.36,NA
2019-12-21T07:00:00Z,WB,12.59,76.7,105.986,4.36,NA
2019-12-21T07:15:00Z,WB,12.59,76.7,105.972,4.34,NA
2019-12-21T07:30:00Z,WB,12.57,76.8,105.948,4.34,NA
2019-12-21T07:45:00Z,WB,12.57,76.9,105.948,4.32,NA
2019-12-21T08:00:00Z,WB,12.55,76.7,105.984,4.32,NA
2019-12-21T08:15:00Z,WB,12.55,76.8,105.96,4.3,NA
2019-12-21T08:30:00Z,WB,12.54,76.9,105.948,4.3,NA
2019-12-21T08:45:00Z,WB,12.53,76.8,105.924,4.3,NA
2019-12-21T09:00:00Z,WB,12.52,76.9,105.936,4.28,NA
2019-12-21T09:15:00Z,WB,12.52,76.9,105.924,4.28,NA
2019-12-21T09:30:00Z,WB,12.48,76.8,105.9,4.28,NA
2019-12-21T09:45:00Z,WB,12.5,76.8,105.912,4.26,NA
2019-12-21T10:00:00Z,WB,12.51,76.9,105.945,4.24,NA
2019-12-21T10:15:00Z,WB,12.5,76.9,105.921,4.22,NA
2019-12-21T10:30:00Z,WB,12.5,76.8,105.897,4.2,NA
2019-12-21T10:45:00Z,WB,12.46,76.8,105.897,4.2,NA
2019-12-21T11:00:00Z,WB,12.46,76.7,105.885,4.18,NA
2019-12-21T11:15:00Z,WB,12.47,76.7,105.909,4.16,NA
2019-12-21T11:30:00Z,WB,12.45,76.7,105.919,4.14,NA
2019-12-21T11:45:00Z,WB,12.43,76.7,105.954,4.12,NA
2019-12-21T12:00:00Z,WB,12.43,76.7,105.966,4.12,NA
2019-12-21T12:15:00Z,WB,12.42,76.8,105.919,4.1,NA
2019-12-21T12:30:00Z,WB,12.41,76.7,105.919,4.1,NA
2019-12-21T12:45:00Z,WB,12.41,76.8,105.919,4.08,NA
2019-12-21T13:00:00Z,WB,12.41,77,105.919,4.08,NA
2019-12-21T13:15:00Z,WB,12.44,76.9,105.942,4.08,NA
2019-12-21T13:30:00Z,WB,12.5,76.7,105.919,4.08,NA
2019-12-21T13:45:00Z,WB,12.53,76.6,105.942,4.1,NA
2019-12-21T14:00:00Z,WB,12.58,76.8,105.966,4.12,NA
2019-12-21T14:15:00Z,WB,12.62,76.7,105.942,4.12,NA
2019-12-21T14:30:00Z,WB,12.67,76.9,105.945,4.16,NA
2019-12-21T14:45:00Z,WB,12.7,76.9,105.921,4.16,NA
2019-12-21T15:00:00Z,WB,12.74,76.9,105.885,4.2,NA
2019-12-21T15:15:00Z,WB,12.75,76.9,105.921,4.22,NA
2019-12-21T15:30:00Z,WB,12.77,77,105.897,4.24,NA
2019-12-21T15:45:00Z,WB,12.79,77.1,105.9,4.26,NA
2019-12-21T16:00:00Z,WB,12.82,77.1,105.852,4.3,NA
2019-12-21T16:15:00Z,WB,12.83,77.2,105.84,4.32,NA
