DateTime_UTC,site,DO_mgL,SpecCond_uScm,WaterPres_kPa,WaterTemp_C
2019-08-15T02:15:00Z,PM,7.07,126.4,101.871,27.734
2019-08-15T02:30:00Z,PM,6.99,126.4,101.902,27.6577
2019-08-15T02:45:00Z,PM,7,126.6,101.902,27.611
2019-08-15T03:00:00Z,PM,6.93,126.1,101.915,27.5283
2019-08-15T03:15:00Z,PM,6.88,126,101.928,27.4523
2019-08-15T03:30:00Z,PM,6.85,126,102,27.4157
2019-08-15T03:45:00Z,PM,6.8,126.4,101.977,27.3497
2019-08-15T04:00:00Z,PM,6.66,126.9,101.995,27.3197
2019-08-15T04:15:00Z,PM,6.64,126.4,102.008,27.2537
2019-08-15T04:30:00Z,PM,6.61,126.4,102.008,27.2203
2019-08-15T04:45:00Z,PM,6.71,125.9,102.021,27.161
2019-08-15T05:00:00Z,PM,6.62,125.8,102.003,27.1243
2019-08-15T05:15:00Z,PM,6.63,125.6,101.981,27.065
2019-08-15T05:30:00Z,PM,6.54,125.4,101.981,27.0283
2019-08-15T05:45:00Z,PM,6.5,125.4,101.94,26.976
2019-08-15T06:00:00Z,PM,6.52,125.2,101.94,26.9427
2019-08-15T06:15:00Z,PM,6.44,124.8,101.922,26.9127
2019-08-15T06:30:00Z,PM,6.5,125.2,101.917,26.8667
2019-08-15T06:45:00Z,PM,6.55,125.3,101.881,26.83
2019-08-15T07:00:00Z,PM,6.41,124.9,101.841,26.7707
2019-08-15T07:15:00Z,PM,6.49,125,101.787,26.7373
2019-08-15T07:30:00Z,PM,6.45,125.3,101.746,26.675
2019-08-15T07:45:00Z,PM,6.45,125.1,101.764,26.645
2019-08-15T08:00:00Z,PM,6.5,125,101.742,26.5757
2019-08-15T08:15:00Z,PM,6.53,124.9,101.742,26.5523
2019-08-15T08:30:00Z,PM,6.42,125.4,101.719,26.49
2019-08-15T08:45:00Z,PM,6.41,124.9,101.701,26.4567
2019-08-15T09:00:00Z,PM,6.41,124.9,101.714,26.3873
2019-08-15T09:15:00Z,PM,6.44,124.8,101.714,26.354
2019-08-15T09:30:00Z,PM,6.3,124.7,101.75,26.3273
2019-08-15T09:45:00Z,PM,6.16,124.6,101.75,26.314
2019-08-15T10:00:00Z,PM,6.15,124.7,101.799,26.245
2019-08-15T10:15:00Z,PM,6.04,125,101.799,26.2183
2019-08-15T10:30:00Z,PM,6.04,124.8,101.812,26.1493
2019-08-15T10:45:00Z,PM,5.92,124.4,101.83,26.136
2019-08-15T11:00:00Z,PM,5.89,124.7,101.843,26.08
2019-08-15T11:15:00Z,PM,5.9,124.4,101.843,26.0567
2019-08-15T11:30:00Z,PM,5.9,124.8,101.861,26.0367
2019-08-15T11:45:00Z,PM,5.82,125.4,101.856,25.9777
2019-08-15T12:00:00Z,PM,5.71,125.1,101.856,25.9577
2019-08-15T12:15:00Z,PM,5.67,124.9,101.856,25.9477
2019-08-15T12:30:00Z,PM,5.6,124.9,101.856,25.941
2019-08-15T12:45:00Z,PM,5.59,125.1,101.851,25.902
2019-08-15T13:00:00Z,PM,5.53,125,101.869,25.8887
2019-08-15T13:15:00Z,PM,5.42,125.3,101.869,25.892
2019-08-15T13:30:00Z,PM,5.33,124.9,101.869,25.892
2019-08-15T13:45:00Z,PM,5.33,124.8,101.887,25.8887
2019-08-15T14:00:00Z,PM,5.32,124.7,101.905,25.8887
2019-08-15T14:15:00Z,PM,5.43,124.7,101.923,25.8953
2019-08-15T14:30:00Z,PM,5.39,124.8,101.923,25.9053
2019-08-15T14:45:00Z,PM,5.34,124.8,101.963,25.9443
2019-08-15T15:00:00Z,PM,5.29,124.6,101.945,25.9477
2019-08-15T15:15:00Z,PM,5.27,124.6,101.981,25.9543
2019-08-15T15:30:00Z,PM,5.24,124.5,101.981,25.9677
2019-08-15T15:45:00Z,PM,5.31,124.4,101.945,25.9743
2019-08-15T16:00:00Z,PM,5.31,124.3,101.945,25.991
2019-08-15T16:15:00Z,PM,5.41,124.3,101.968,26.0533
2019-08-15T16:30:00Z,PM,5.63,124.4,101.95,26.0767
2019-08-15T16:45:00Z,PM,5.71,124.2,101.968,26.0867
2019-08-15T17:00:00Z,PM,5.76,124.1,101.932,26.1
2019-08-15T17:15:00Z,PM,5.67,124.5,101.937,26.1893
2019-08-15T17:30:00Z,PM,6.23,124.5,101.924,26.3083
2019-08-15T17:45:00Z,PM,6.31,124.5,101.911,26.374
2019-08-15T18:00:00Z,PM,6.3,124.9,101.885,26.5923
2019-08-15T18:15:00Z,PM,6.44,124.5,101.859,26.7907
2019-08-15T18:30:00Z,PM,6.51,124.5,101.868,26.9527
2019-08-15T18:45:00Z,PM,6.55,125.6,101.865,27.2403
2019-08-15T19:00:00Z,PM,6.66,125.6,101.816,27.363
2019-08-15T19:15:00Z,PM,6.83,126.2,101.808,27.4717
2019-08-15T19:30:00Z,PM,6.88,128,101.787,27.8033
2019-08-15T19:45:00Z,PM,6.98,128,101.761,27.9757
2019-08-15T20:00:00Z,PM,7.32,127.9,101.748,28.0583
2019-08-15T20:15:00Z,PM,7.52,127.6,101.717,28.1413
2019-08-15T20:30:00Z,PM,7.72,127.7,101.686,28.2507
2019-08-15T20:45:00Z,PM,7.75,127.7,101.66,28.3767
2019-08-15T21:00:00Z,PM,7.62,128,101.668,28.3673
2019-08-15T21:15:00Z,PM,7.72,128.3,101.65,28.3873
2019-08-15T21:30:00Z,PM,8.29,128.5,101.61,28.3013
2019-08-15T21:45:00Z,PM,8.21,128.5,101.637,28.4237
2019-08-15T22:00:00Z,PM,8.34,128.5,101.637,28.4503
2019-08-15T22:15:00Z,PM,8.22,128.6,101.673,28.4603
2019-08-15T22:30:00Z,PM,8.55,128.4,101.673,28.4403
2019-08-15T22:45:00Z,PM,8.72,128.2,101.655,28.4437
2019-08-15T23:00:00Z,PM,8.78,128.4,101.655,28.417
2019-08-15T23:15:00Z,PM,8.62,129,101.655,28.3903
2019-08-15T23:30:00Z,PM,8.58,129.5,101.632,28.3307
2019-08-15T23:45:00Z,PM,8.52,129.7,101.615,28.3107
2019-08-16T00:00:00Z,PM,8.43,130,101.615,28.274
2019-08-16T00:15:00Z,PM,8.51,129.8,101.623,28.1283
2019-08-16T00:30:00Z,PM,8.53,129.9,101.636,28.019
2019-08-16T00:45:00Z,PM,8.32,130.3,101.613,27.9493
2019-08-16T01:00:00Z,PM,8.23,130.8,101.649,27.9027
2019-08-16T01:15:00Z,PM,8.12,131.1,101.697,27.8267
2019-08-16T01:30:00Z,PM,7.96,131.1,101.71,27.744
2019-08-16T01:45:00Z,PM,7.87,130.7,101.746,27.6973
2019-08-16T02:00:00Z,PM,7.84,130.5,101.759,27.6243
2019-08-16T02:15:00Z,PM,7.79,130.5,101.826,27.535
2019-08-16T02:30:00Z,PM,7.69,130.8,101.803,27.469
2019-08-16T02:45:00Z,PM,7.63,130.7,101.803,27.4423
2019-08-16T03:00:00Z,PM,7.52,130.6,101.821,27.3957
2019-08-16T03:15:00Z,PM,7.48,130.7,101.816,27.323
2019-08-16T03:30:00Z,PM,7.41,131.1,101.834,27.303
2019-08-16T03:45:00Z,PM,7.33,131.1,101.811,27.227
2019-08-16T04:00:00Z,PM,7.19,131,101.811,27.197
2019-08-16T04:15:00Z,PM,7.17,130.9,101.878,27.1077
2019-08-16T04:30:00Z,PM,7.11,130.7,101.896,27.101
2019-08-16T04:45:00Z,PM,7.12,130.7,101.967,27.0777
2019-08-16T05:00:00Z,PM,7.04,131,102.07,27.025
2019-08-16T05:15:00Z,PM,6.91,131.4,102.137,26.9693
2019-08-16T05:30:00Z,PM,6.88,131.2,102.173,26.926
2019-08-16T05:45:00Z,PM,6.79,131.3,102.275,26.85
2019-08-16T06:00:00Z,PM,6.58,131.4,102.329,26.8133
2019-08-16T06:15:00Z,PM,6.54,131.4,102.306,26.744
2019-08-16T06:30:00Z,PM,6.49,131.6,102.306,26.714
2019-08-16T06:45:00Z,PM,6.61,131.4,102.265,26.655
2019-08-16T07:00:00Z,PM,6.66,131.2,102.225,26.5823
2019-08-16T07:15:00Z,PM,6.53,131.2,102.207,26.5423
2019-08-16T07:30:00Z,PM,6.45,131.2,102.22,26.47
2019-08-16T07:45:00Z,PM,6.36,131.2,102.22,26.4433
2019-08-16T08:00:00Z,PM,6.52,130.9,102.233,26.374
2019-08-16T08:15:00Z,PM,6.56,130.5,102.179,26.3473
2019-08-16T08:30:00Z,PM,6.46,130.6,102.192,26.2883
2019-08-16T08:45:00Z,PM,6.49,130.6,102.175,26.2717
2019-08-16T09:00:00Z,PM,6.51,130.6,102.157,26.2383
2019-08-16T09:15:00Z,PM,6.58,130.7,102.116,26.1893
2019-08-16T09:30:00Z,PM,6.57,130.7,102.098,26.1627
2019-08-16T09:45:00Z,PM,6.57,130.7,102.111,26.1
2019-08-16T10:00:00Z,PM,6.55,130.7,102.111,26.0667
2019-08-16T10:15:00Z,PM,6.48,130.5,102.111,26.0433
2019-08-16T10:30:00Z,PM,6.46,130.3,102.142,25.9777
2019-08-16T10:45:00Z,PM,6.55,130.2,102.124,25.9543
2019-08-16T11:00:00Z,PM,6.54,130.3,102.137,25.8987
2019-08-16T11:15:00Z,PM,6.5,130.3,102.137,25.862
2019-08-16T11:30:00Z,PM,6.41,130.1,102.151,25.7997
2019-08-16T11:45:00Z,PM,6.51,130,102.168,25.773
2019-08-16T12:00:00Z,PM,6.59,130,102.168,25.743
2019-08-16T12:15:00Z,PM,6.55,130.1,102.217,25.6873
2019-08-16T12:30:00Z,PM,6.55,130.1,102.235,25.6673
2019-08-16T12:45:00Z,PM,6.62,129.8,102.248,25.6117
2019-08-16T13:00:00Z,PM,6.73,129.8,102.23,25.5783
2019-08-16T13:15:00Z,PM,6.7,129.7,102.248,25.5683
2019-08-16T13:30:00Z,PM,6.66,129.7,102.248,25.5583
2019-08-16T13:45:00Z,PM,6.63,129.6,102.244,25.5227
2019-08-16T14:00:00Z,PM,6.59,129.8,102.244,25.516
2019-08-16T14:15:00Z,PM,6.43,130,102.226,25.546
2019-08-16T14:30:00Z,PM,6.36,130.1,102.213,25.6517
2019-08-16T14:45:00Z,PM,6.35,130,102.199,25.7173
2019-08-16T15:00:00Z,PM,6.27,130.3,102.199,25.7507
2019-08-16T15:15:00Z,PM,6.53,130.8,102.209,25.9487
2019-08-16T15:30:00Z,PM,6.55,130.2,102.204,25.8263
2019-08-16T15:45:00Z,PM,6.46,130.5,102.191,25.9753
2019-08-16T16:00:00Z,PM,6.68,130.9,102.183,26.1467
2019-08-16T16:15:00Z,PM,6.76,131.4,102.175,26.385
2019-08-16T16:30:00Z,PM,6.78,131.9,102.144,26.4807
2019-08-16T16:45:00Z,PM,6.98,132.5,102.14,26.7217
2019-08-16T17:00:00Z,PM,6.92,133.3,102.137,27.0493
2019-08-16T17:15:00Z,PM,7,133.3,102.146,27.1743
2019-08-16T17:30:00Z,PM,7.18,132.8,102.116,27.3103
2019-08-16T17:45:00Z,PM,7.34,133,102.112,27.5483
2019-08-16T18:00:00Z,PM,7.54,132.5,102.12,27.4597
2019-08-16T18:15:00Z,PM,7.69,132.7,102.125,27.529
2019-08-16T18:30:00Z,PM,7.58,133.9,102.122,27.774
2019-08-16T18:45:00Z,PM,7.81,134.1,102.104,27.7907
2019-08-16T19:00:00Z,PM,7.92,133,102.099,27.661
2019-08-16T19:15:00Z,PM,7.79,133.5,102.117,27.6677
2019-08-16T19:30:00Z,PM,7.8,134.2,102.122,27.7307
2019-08-16T19:45:00Z,PM,7.8,134.1,102.099,27.621
2019-08-16T20:00:00Z,PM,7.77,133.4,102.112,27.5283
2019-08-16T20:15:00Z,PM,7.85,133.6,102.109,27.7467
2019-08-16T20:30:00Z,PM,8.1,133,102.086,27.6473
2019-08-16T20:45:00Z,PM,8.07,132.8,102.081,27.571
2019-08-16T21:00:00Z,PM,8.04,132.7,102.068,27.6407
2019-08-16T21:15:00Z,PM,8.06,132.8,102.042,27.8293
2019-08-16T21:30:00Z,PM,8.23,133.5,102.042,27.8193
2019-08-16T21:45:00Z,PM,8.15,133.5,102.029,27.9757
2019-08-16T22:00:00Z,PM,8.36,134,102.042,27.9527
2019-08-16T22:15:00Z,PM,8.37,135,102.012,28.0957
2019-08-16T22:30:00Z,PM,8.26,135,101.981,28.165
2019-08-16T22:45:00Z,PM,8.3,135.5,101.968,28.2113
2019-08-16T23:00:00Z,PM,8.22,135.5,101.973,28.274
2019-08-16T23:15:00Z,PM,8.29,134.8,101.968,28.2413
2019-08-16T23:30:00Z,PM,8.3,134.7,101.986,28.1913
2019-08-16T23:45:00Z,PM,8.17,134.9,101.963,28.1183
2019-08-17T00:00:00Z,PM,8.09,135.4,101.976,28.0357
2019-08-17T00:15:00Z,PM,8.12,135.1,101.976,27.9623
2019-08-17T00:30:00Z,PM,8.09,135.2,101.971,27.8827
2019-08-17T00:45:00Z,PM,7.92,135.4,101.966,27.8167
2019-08-17T01:00:00Z,PM,7.78,135.5,101.943,27.744
2019-08-17T01:15:00Z,PM,7.95,134.9,101.956,27.6443
2019-08-17T01:30:00Z,PM,7.79,134.5,101.974,27.5977
2019-08-17T01:45:00Z,PM,7.81,134.3,101.987,27.5217
2019-08-17T02:00:00Z,PM,7.79,134.1,101.964,27.4257
2019-08-17T02:15:00Z,PM,7.71,134,101.977,27.3463
2019-08-17T02:30:00Z,PM,7.66,133.8,101.972,27.2537
2019-08-17T02:45:00Z,PM,7.61,133.8,102.008,27.207
2019-08-17T03:00:00Z,PM,7.6,133.8,102.039,27.141
2019-08-17T03:15:00Z,PM,7.46,133.9,102.057,27.0943
2019-08-17T03:30:00Z,PM,7.51,133.6,102.07,27.025
2019-08-17T03:45:00Z,PM,7.58,133.6,102.065,26.956
2019-08-17T04:00:00Z,PM,7.56,133.7,102.083,26.906
2019-08-17T04:15:00Z,PM,7.53,133.4,102.06,26.84
2019-08-17T04:30:00Z,PM,7.51,133.5,102.06,26.8033
2019-08-17T04:45:00Z,PM,7.38,133.6,102.055,26.7473
2019-08-17T05:00:00Z,PM,7.35,133.5,102.02,26.7073
2019-08-17T05:15:00Z,PM,7.26,133.5,102.033,26.6617
2019-08-17T05:30:00Z,PM,7.24,132.8,102.015,26.6283
2019-08-17T05:45:00Z,PM,7.3,133.1,102.028,26.569
2019-08-17T06:00:00Z,PM,7.24,133.3,102.046,26.5357
2019-08-17T06:15:00Z,PM,7.18,133.1,102.005,26.4767
2019-08-17T06:30:00Z,PM,7.14,132.9,102.023,26.4467
2019-08-17T06:45:00Z,PM,7.03,133.3,102,26.374
2019-08-17T07:00:00Z,PM,6.99,133.2,102,26.3373
2019-08-17T07:15:00Z,PM,6.94,132.7,102.036,26.324
2019-08-17T07:30:00Z,PM,6.82,132.5,102.031,26.275
2019-08-17T07:45:00Z,PM,6.73,132.7,102.031,26.235
2019-08-17T08:00:00Z,PM,6.61,132.7,102.031,26.215
2019-08-17T08:15:00Z,PM,6.52,132.7,102.044,26.159300000000002
2019-08-17T08:30:00Z,PM,6.41,132.7,102.027,26.146
2019-08-17T08:45:00Z,PM,6.31,132.5,102.009,26.136
2019-08-17T09:00:00Z,PM,6.18,132.2,102.04,26.0667
2019-08-17T09:15:00Z,PM,6.06,131.9,102.022,26.0433
2019-08-17T09:30:00Z,PM,6.05,131.5,102.022,26.0333
2019-08-17T09:45:00Z,PM,6.18,131.5,102.004,26.01
2019-08-17T10:00:00Z,PM,6.11,131.5,102.017,25.971
2019-08-17T10:15:00Z,PM,6.08,131.5,102.035,25.9577
2019-08-17T10:30:00Z,PM,6.12,131.2,102.035,25.941
2019-08-17T10:45:00Z,PM,6.07,131,102.012,25.8887
2019-08-17T11:00:00Z,PM,6.05,130.8,102.03,25.882
2019-08-17T11:15:00Z,PM,6,130.9,102.012,25.862
2019-08-17T11:30:00Z,PM,5.94,130.8,102.03,25.8553
2019-08-17T11:45:00Z,PM,5.9,130.5,102.048,25.842
2019-08-17T12:00:00Z,PM,5.89,130.4,102.025,25.793
2019-08-17T12:15:00Z,PM,5.94,130.4,102.043,25.7697
2019-08-17T12:30:00Z,PM,5.93,130.1,102.043,25.753
2019-08-17T12:45:00Z,PM,5.92,130,102.061,25.753
2019-08-17T13:00:00Z,PM,5.95,129.8,102.079,25.7363
2019-08-17T13:15:00Z,PM,5.96,130.1,102.074,25.6973
2019-08-17T13:30:00Z,PM,5.93,130,102.092,25.6907
2019-08-17T13:45:00Z,PM,5.94,130.1,102.074,25.6907
2019-08-17T14:00:00Z,PM,5.81,130.3,102.074,25.6907
2019-08-17T14:15:00Z,PM,5.64,130.4,102.092,25.6973
2019-08-17T14:30:00Z,PM,5.6,130.3,102.079,25.763
2019-08-17T14:45:00Z,PM,5.62,130.6,102.079,25.853
2019-08-17T15:00:00Z,PM,5.58,130.5,102.084,25.9553
2019-08-17T15:15:00Z,PM,5.98,130.1,102.089,26.031
2019-08-17T15:30:00Z,PM,5.95,130,102.106,26.034300000000002
2019-08-17T15:45:00Z,PM,6.04,130.4,102.111,26.18
2019-08-17T16:00:00Z,PM,6.08,130.2,102.116,26.2693
2019-08-17T16:15:00Z,PM,6.26,130.2,102.139,26.4183
2019-08-17T16:30:00Z,PM,6.4,130.7,102.14,26.665
2019-08-17T16:45:00Z,PM,6.43,132.1,102.155,26.9593
2019-08-17T17:00:00Z,PM,6.56,132.5,102.164,27.2043
2019-08-17T17:15:00Z,PM,6.53,132.5,102.169,27.3703
2019-08-17T17:30:00Z,PM,6.72,132.5,102.156,27.4563
2019-08-17T17:45:00Z,PM,7.06,132.4,102.112,27.6183
2019-08-17T18:00:00Z,PM,6.89,132.3,102.109,27.8867
2019-08-17T18:15:00Z,PM,6.88,132.8,102.096,27.996
2019-08-17T18:30:00Z,PM,7.5,132.3,102.078,28.036
2019-08-17T18:45:00Z,PM,7.61,131.8,102.039,28.328
2019-08-17T19:00:00Z,PM,8.03,132.1,102.008,28.394
2019-08-17T19:15:00Z,PM,7.9,133.2,101.995,28.4903
2019-08-17T19:30:00Z,PM,7.86,134.3,102,28.6
2019-08-17T19:45:00Z,PM,7.7,134.7,102.015,28.869
2019-08-17T20:00:00Z,PM,7.97,135.7,102.03,29.2117
2019-08-17T20:15:00Z,PM,8.24,136.4,102.007,29.714
2019-08-17T20:30:00Z,PM,8.19,136,101.999,29.8507
2019-08-17T20:45:00Z,PM,8.21,135.9,101.95,29.9007
2019-08-17T21:00:00Z,PM,8.41,135.6,101.935,29.6573
2019-08-17T21:15:00Z,PM,8.59,134.2,101.899,29.6607
2019-08-17T21:30:00Z,PM,8.59,134,101.935,29.674
2019-08-17T21:45:00Z,PM,8.59,134.4,101.958,29.7373
2019-08-17T22:00:00Z,PM,8.72,134.5,101.963,29.894
2019-08-17T22:15:00Z,PM,8.83,134.6,101.958,29.804
2019-08-17T22:30:00Z,PM,8.65,135.6,102.03,29.8573
2019-08-17T22:45:00Z,PM,8.71,135.1,102.078,29.7107
2019-08-17T23:00:00Z,PM,8.86,133.2,102.122,29.4677
2019-08-17T23:15:00Z,PM,8.56,132,102.076,29.2643
2019-08-17T23:30:00Z,PM,8.44,131.5,102.066,29.095
2019-08-17T23:45:00Z,PM,8.43,130.4,102.11,28.9153
2019-08-18T00:00:00Z,PM,8.38,130.8,102.123,28.8223
2019-08-18T00:15:00Z,PM,8.43,131.3,102.154,28.7193
2019-08-18T00:30:00Z,PM,8.38,132.3,102.154,28.6693
2019-08-18T00:45:00Z,PM,8.27,132.2,102.131,28.5897
2019-08-18T01:00:00Z,PM,8.21,132,102.144,28.5
2019-08-18T01:15:00Z,PM,8.15,132.2,102.139,28.4137
2019-08-18T01:30:00Z,PM,8.02,132.6,102.295,28.3373
2019-08-18T01:45:00Z,PM,7.92,133.2,102.385,28.294
2019-08-18T02:00:00Z,PM,7.97,133.6,102.415,28.228
2019-08-18T02:15:00Z,PM,7.92,133,102.464,28.1417
2019-08-18T02:30:00Z,PM,7.83,132.8,102.459,28.059
2019-08-18T02:45:00Z,PM,7.7,133.3,102.459,28.0023
2019-08-18T03:00:00Z,PM,7.63,133.2,102.436,27.926
2019-08-18T03:15:00Z,PM,7.45,133,102.449,27.8467
2019-08-18T03:30:00Z,PM,7.22,133.2,102.444,27.764
2019-08-18T03:45:00Z,PM,7.23,133.4,102.391,27.714
2019-08-18T04:00:00Z,PM,7.3,133.1,102.368,27.6443
2019-08-18T04:15:00Z,PM,7.23,133.1,102.345,27.565
2019-08-18T04:30:00Z,PM,7.09,133.2,102.345,27.535
2019-08-18T04:45:00Z,PM,7.07,132.8,102.34,27.4557
2019-08-18T05:00:00Z,PM,6.99,132.9,102.317,27.3763
2019-08-18T05:15:00Z,PM,6.85,132.7,102.299,27.333
2019-08-18T05:30:00Z,PM,6.83,132.7,102.295,27.2537
2019-08-18T05:45:00Z,PM,6.77,132.5,102.277,27.2103
2019-08-18T06:00:00Z,PM,6.8,132.2,102.272,27.1477
2019-08-18T06:15:00Z,PM,6.76,132.3,102.267,27.0817
2019-08-18T06:30:00Z,PM,6.74,132.2,102.285,27.0383
2019-08-18T06:45:00Z,PM,6.77,132,102.262,26.9727
2019-08-18T07:00:00Z,PM,6.79,132,102.226,26.926
2019-08-18T07:15:00Z,PM,6.8,132,102.204,26.8667
2019-08-18T07:30:00Z,PM,6.66,131.8,102.186,26.8267
2019-08-18T07:45:00Z,PM,6.64,131.6,102.145,26.764
2019-08-18T08:00:00Z,PM,6.72,131.6,102.127,26.7407
2019-08-18T08:15:00Z,PM,6.68,131.2,102.122,26.675
2019-08-18T08:30:00Z,PM,6.5,130.9,102.104,26.6483
2019-08-18T08:45:00Z,PM,6.39,131,102.104,26.6283
2019-08-18T09:00:00Z,PM,6.3,131.1,102.1,26.5657
2019-08-18T09:15:00Z,PM,6.31,131.2,102.082,26.5357
2019-08-18T09:30:00Z,PM,6.25,130.9,102.095,26.4667
2019-08-18T09:45:00Z,PM,6.12,131,102.077,26.4367
2019-08-18T10:00:00Z,PM,6.07,130.3,102.072,26.364
2019-08-18T10:15:00Z,PM,6.02,130.1,102.072,26.3473
2019-08-18T10:30:00Z,PM,5.98,130.2,102.067,26.2883
2019-08-18T10:45:00Z,PM,5.96,129.8,102.067,26.2383
2019-08-18T11:00:00Z,PM,6,129.2,102.08,26.1793
2019-08-18T11:15:00Z,PM,5.94,129,102.062,26.156
2019-08-18T11:30:00Z,PM,5.9,128.9,102.08,26.1293
2019-08-18T11:45:00Z,PM,5.92,129,102.093,26.06
2019-08-18T12:00:00Z,PM,5.82,128.6,102.093,26.0167
2019-08-18T12:15:00Z,PM,5.78,128.3,102.089,25.971
2019-08-18T12:30:00Z,PM,5.81,128.5,102.106,25.9443
2019-08-18T12:45:00Z,PM,5.78,128.6,102.102,25.872
2019-08-18T13:00:00Z,PM,5.78,127.9,102.12,25.8453
2019-08-18T13:15:00Z,PM,5.84,127.7,102.137,25.8553
2019-08-18T13:30:00Z,PM,5.84,127.9,102.137,25.8487
2019-08-18T13:45:00Z,PM,5.63,127.8,102.155,25.852
2019-08-18T14:00:00Z,PM,5.57,127.9,102.173,25.8587
2019-08-18T14:15:00Z,PM,5.74,128,102.155,25.872
2019-08-18T14:30:00Z,PM,5.76,128,102.155,25.882
2019-08-18T14:45:00Z,PM,5.7,128,102.191,25.922
2019-08-18T15:00:00Z,PM,5.62,128.3,102.196,25.9843
2019-08-18T15:15:00Z,PM,5.68,128.6,102.178,26.011
2019-08-18T15:30:00Z,PM,5.72,129.1,102.196,26.0277
2019-08-18T15:45:00Z,PM,5.71,129,102.165,26.1833
2019-08-18T16:00:00Z,PM,5.82,128.7,102.192,26.3483
2019-08-18T16:15:00Z,PM,6,127.9,102.175,26.395
2019-08-18T16:30:00Z,PM,6.02,128.3,102.161,26.4873
2019-08-18T16:45:00Z,PM,5.99,128.3,102.176,26.7717
2019-08-18T17:00:00Z,PM,6.29,128,102.163,26.8973
2019-08-18T17:15:00Z,PM,6.26,130,102.179,27.519
2019-08-18T17:30:00Z,PM,6.27,130.6,102.161,27.519
2019-08-18T17:45:00Z,PM,6.22,131.5,102.153,27.7577
2019-08-18T18:00:00Z,PM,6.19,132.5,102.155,28.109
2019-08-18T18:15:00Z,PM,6.12,132.9,102.17,28.3607
2019-08-18T18:30:00Z,PM,6.16,133.9,102.139,28.4803
2019-08-18T18:45:00Z,PM,6.21,133.5,102.139,28.467
2019-08-18T19:00:00Z,PM,6.36,133.3,102.126,28.59
2019-08-18T19:15:00Z,PM,6.81,134.2,102.117,29.2977
2019-08-18T19:30:00Z,PM,6.69,133.4,102.056,28.872
2019-08-18T19:45:00Z,PM,6.57,132.8,102.056,28.9487
2019-08-18T20:00:00Z,PM,7.65,132.1,102.04,29.2477
2019-08-18T20:15:00Z,PM,7.74,131.7,102.012,29.0917
2019-08-18T20:30:00Z,PM,7.83,131.9,101.992,29.391
2019-08-18T20:45:00Z,PM,8.08,131.3,101.969,29.271
2019-08-18T21:00:00Z,PM,8.47,131.4,101.966,29.5573
2019-08-18T21:15:00Z,PM,8.67,131.4,101.94,29.7307
2019-08-18T21:30:00Z,PM,8.7,131.9,101.935,29.6673
2019-08-18T21:45:00Z,PM,8.4,133.6,101.922,29.794
2019-08-18T22:00:00Z,PM,8.35,133.7,101.917,29.724
2019-08-18T22:15:00Z,PM,8.33,133.8,101.899,29.744
2019-08-18T22:30:00Z,PM,8.72,132.5,101.899,29.7873
2019-08-18T22:45:00Z,PM,8.65,131.5,101.904,29.874
2019-08-18T23:00:00Z,PM,8.56,132.1,101.891,29.924
2019-08-18T23:15:00Z,PM,8.62,132.1,101.873,29.894
2019-08-18T23:30:00Z,PM,8.44,132.7,101.85,29.834
2019-08-18T23:45:00Z,PM,8.45,132.6,101.85,29.804
2019-08-19T00:00:00Z,PM,8.55,133,101.863,29.6907
2019-08-19T00:15:00Z,PM,8.48,133.7,101.858,29.6107
2019-08-19T00:30:00Z,PM,8.44,133.7,101.853,29.501
2019-08-19T00:45:00Z,PM,8.44,133.9,101.866,29.4043
2019-08-19T01:00:00Z,PM,8.33,133.4,101.879,29.3077
2019-08-19T01:15:00Z,PM,8.26,133.1,101.856,29.208
2019-08-19T01:30:00Z,PM,8.09,132.4,101.869,29.1117
2019-08-19T01:45:00Z,PM,8.08,132.6,101.864,29.025
2019-08-19T02:00:00Z,PM,8.17,133.1,101.882,28.9583
2019-08-19T02:15:00Z,PM,8.06,133.2,101.931,28.852
2019-08-19T02:30:00Z,PM,8,133.2,101.944,28.7523
2019-08-19T02:45:00Z,PM,8.02,133.6,101.939,28.659300000000002
2019-08-19T03:00:00Z,PM,7.95,133.6,101.97,28.563
2019-08-19T03:15:00Z,PM,7.85,133.1,101.947,28.4867
2019-08-19T03:30:00Z,PM,7.82,133.9,101.96,28.4037
2019-08-19T03:45:00Z,PM,7.68,132.5,101.978,28.3737
2019-08-19T04:00:00Z,PM,7.68,133.3,101.955,28.274
2019-08-19T04:15:00Z,PM,7.6,133.8,101.968,28.1947
2019-08-19T04:30:00Z,PM,7.59,133.6,101.963,28.105
2019-08-19T04:45:00Z,PM,7.48,133.5,101.981,28.0783
2019-08-19T05:00:00Z,PM,7.46,134.1,101.958,27.9857
2019-08-19T05:15:00Z,PM,7.31,133.5,101.935,27.9027
2019-08-19T05:30:00Z,PM,7.23,132.4,101.935,27.8693
2019-08-19T05:45:00Z,PM,7.18,132.5,101.93,27.79
2019-08-19T06:00:00Z,PM,7.13,132.4,101.943,27.7173
2019-08-19T06:15:00Z,PM,7.12,132.2,101.961,27.6773
2019-08-19T06:30:00Z,PM,7,132.5,101.938,27.6143
2019-08-19T06:45:00Z,PM,6.96,131.9,101.933,27.5383
2019-08-19T07:00:00Z,PM,6.9,131.5,101.933,27.4983
2019-08-19T07:15:00Z,PM,6.94,131.5,101.911,27.429
