DateTime_UTC,site,DO_mgL,SpecCond_uScm,WaterPres_kPa,WaterTemp_C
2019-04-15T03:30:00Z,CBP,9.2,55,102.344,17.783
2019-04-15T03:45:00Z,CBP,9.18,55,102.304,17.7763
2019-04-15T04:00:00Z,CBP,9.19,55.3,102.294,17.7697
2019-04-15T04:15:00Z,CBP,9.19,55.2,102.314,17.763
2019-04-15T04:30:00Z,CBP,9.18,55.2,102.294,17.7697
2019-04-15T04:45:00Z,CBP,9.15,55.3,102.324,17.7697
2019-04-15T05:00:00Z,CBP,9.19,55.4,102.264,17.7597
2019-04-15T05:15:00Z,CBP,9.19,55.5,102.284,17.7563
2019-04-15T05:30:00Z,CBP,9.18,55.6,102.254,17.7463
2019-04-15T05:45:00Z,CBP,9.19,55.8,102.264,17.7297
2019-04-15T06:00:00Z,CBP,9.19,55.6,102.26,17.688
2019-04-15T06:15:00Z,CBP,9.21,55.7,102.24,17.6747
2019-04-15T06:30:00Z,CBP,9.22,56,102.24,17.6613
2019-04-15T06:45:00Z,CBP,9.2,56.3,102.27,17.658
2019-04-15T07:00:00Z,CBP,9.2,56.5,102.26,17.6447
2019-04-15T07:15:00Z,CBP,9.21,56.4,102.35,17.6413
2019-04-15T07:30:00Z,CBP,9.21,56.6,102.366,17.5997
2019-04-15T07:45:00Z,CBP,9.22,56.7,102.386,17.583
2019-04-15T08:00:00Z,CBP,9.21,56.6,102.386,17.573
2019-04-15T08:15:00Z,CBP,9.21,57.1,102.396,17.563
2019-04-15T08:30:00Z,CBP,9.21,56.9,102.406,17.5497
2019-04-15T08:45:00Z,CBP,9.22,57.3,102.356,17.5363
2019-04-15T09:00:00Z,CBP,9.23,57.5,102.352,17.4947
2019-04-15T09:15:00Z,CBP,9.24,57.8,102.392,17.4747
2019-04-15T09:30:00Z,CBP,9.24,58.1,102.382,17.458
2019-04-15T09:45:00Z,CBP,9.23,58,102.392,17.4413
2019-04-15T10:00:00Z,CBP,9.23,58.5,102.408,17.4063
2019-04-15T10:15:00Z,CBP,9.24,58.7,102.468,17.393
2019-04-15T10:30:00Z,CBP,9.24,59.1,102.488,17.383
2019-04-15T10:45:00Z,CBP,9.24,59.1,102.518,17.363
2019-04-15T11:00:00Z,CBP,9.24,59.8,102.558,17.353
2019-04-15T11:15:00Z,CBP,9.26,59.2,102.585,17.3043
2019-04-15T11:30:00Z,CBP,9.26,59.7,102.615,17.281
2019-04-15T11:45:00Z,CBP,9.27,59.7,102.645,17.261
2019-04-15T12:00:00Z,CBP,9.28,59,102.631,17.206
2019-04-15T12:15:00Z,CBP,9.3,59.6,102.681,17.1793
2019-04-15T12:30:00Z,CBP,9.31,58.9,102.751,17.1693
2019-04-15T12:45:00Z,CBP,9.32,58.5,102.767,17.111
2019-04-15T13:00:00Z,CBP,9.33,58.3,102.787,17.0977
2019-04-15T13:15:00Z,CBP,9.35,58.3,102.817,17.081
2019-04-15T13:30:00Z,CBP,9.35,58.7,102.807,17.071
2019-04-15T13:45:00Z,CBP,9.36,58.9,102.917,17.061
2019-04-15T14:00:00Z,CBP,9.38,58.9,102.967,17.051
2019-04-15T14:15:00Z,CBP,9.4,59.1,102.967,17.061
2019-04-15T14:30:00Z,CBP,9.43,59.3,102.987,17.061
2019-04-15T14:45:00Z,CBP,9.45,59.4,102.987,17.0743
2019-04-15T15:00:00Z,CBP,9.45,59.3,103.007,17.0977
2019-04-15T15:15:00Z,CBP,9.47,59.6,102.987,17.121
2019-04-15T15:30:00Z,CBP,9.48,60,103.001,17.1927
2019-04-15T15:45:00Z,CBP,9.49,59.6,102.995,17.261
2019-04-15T16:00:00Z,CBP,9.48,59.6,102.975,17.3177
2019-04-15T16:15:00Z,CBP,9.49,59.9,103.009,17.3963
2019-04-15T16:30:00Z,CBP,9.48,59.8,103.032,17.4613
2019-04-15T16:45:00Z,CBP,9.49,60.3,102.986,17.5497
2019-04-15T17:00:00Z,CBP,9.47,60.5,103.016,17.5997
2019-04-15T17:15:00Z,CBP,9.48,60.2,103.02,17.6747
2019-04-15T17:30:00Z,CBP,9.47,60.2,102.994,17.743
2019-04-15T17:45:00Z,CBP,9.48,60.5,103.004,17.7997
2019-04-15T18:00:00Z,CBP,9.46,60.9,102.988,17.8783
2019-04-15T18:15:00Z,CBP,9.45,60.5,103.002,17.9533
2019-04-15T18:30:00Z,CBP,9.43,60.8,102.986,18.0283
2019-04-15T18:45:00Z,CBP,9.42,60.7,102.996,18.0617
2019-04-15T19:00:00Z,CBP,9.42,61.2,103.01,18.12
2019-04-15T19:15:00Z,CBP,9.39,60.8,103.02,18.1467
2019-04-15T19:30:00Z,CBP,9.38,60.8,103.003,18.1983
2019-04-15T19:45:00Z,CBP,9.36,61.1,103.043,18.2117
2019-04-15T20:00:00Z,CBP,9.36,61.1,103.053,18.2117
2019-04-15T20:15:00Z,CBP,9.36,60.9,103.083,18.1983
2019-04-15T20:30:00Z,CBP,9.32,61.1,103.08,18.1567
2019-04-15T20:45:00Z,CBP,9.34,60.9,103.09,18.1367
2019-04-15T21:00:00Z,CBP,9.31,61,103.11,18.11
2019-04-15T21:15:00Z,CBP,9.32,61.4,103.156,18.055
2019-04-15T21:30:00Z,CBP,9.31,61.1,103.176,18.0283
2019-04-15T21:45:00Z,CBP,9.28,60.9,103.202,17.96
2019-04-15T22:00:00Z,CBP,9.27,61.3,103.212,17.9367
2019-04-15T22:15:00Z,CBP,9.27,61.3,103.258,17.8717
2019-04-15T22:30:00Z,CBP,9.27,60.9,103.268,17.8317
2019-04-15T22:45:00Z,CBP,9.27,60.5,103.294,17.7663
2019-04-15T23:00:00Z,CBP,9.25,60.7,103.294,17.7363
2019-04-15T23:15:00Z,CBP,9.26,60.7,103.33,17.6713
2019-04-15T23:30:00Z,CBP,9.25,60.9,103.36,17.6447
2019-04-15T23:45:00Z,CBP,9.26,60.8,103.427,17.5797
2019-04-16T00:00:00Z,CBP,9.27,61.1,103.437,17.5463
2019-04-16T00:15:00Z,CBP,9.26,61.3,103.473,17.4847
2019-04-16T00:30:00Z,CBP,9.28,61,103.503,17.4513
2019-04-16T00:45:00Z,CBP,9.27,61.2,103.539,17.3797
2019-04-16T01:00:00Z,CBP,9.26,61.3,103.509,17.3497
2019-04-16T01:15:00Z,CBP,9.27,61.3,103.545,17.281
2019-04-16T01:30:00Z,CBP,9.28,61.2,103.571,17.206
2019-04-16T01:45:00Z,CBP,9.31,61.5,103.581,17.1727
2019-04-16T02:00:00Z,CBP,9.31,61.4,103.557,17.0977
2019-04-16T02:15:00Z,CBP,9.31,61.6,103.547,17.0677
2019-04-16T02:30:00Z,CBP,9.33,61.8,103.543,17.0027
2019-04-16T02:45:00Z,CBP,9.32,61.5,103.539,16.9243
2019-04-16T03:00:00Z,CBP,9.37,61.6,103.529,16.891
2019-04-16T03:15:00Z,CBP,9.37,61.2,103.565,16.8157
2019-04-16T03:30:00Z,CBP,9.37,61.5,103.595,16.779
2019-04-16T03:45:00Z,CBP,9.4,61.2,103.611,16.7073
2019-04-16T04:00:00Z,CBP,9.39,61.2,103.618,16.639
2019-04-16T04:15:00Z,CBP,9.4,61.2,103.658,16.6023
2019-04-16T04:30:00Z,CBP,9.43,61.3,103.664,16.537
2019-04-16T04:45:00Z,CBP,9.44,62,103.684,16.4903
2019-04-16T05:00:00Z,CBP,9.45,61.6,103.68,16.422
2019-04-16T05:15:00Z,CBP,9.45,61.4,103.676,16.3437
2019-04-16T05:30:00Z,CBP,9.47,61.5,103.656,16.3137
2019-04-16T05:45:00Z,CBP,9.46,61.7,103.702,16.255
2019-04-16T06:00:00Z,CBP,9.5,61.9,103.658,16.1767
2019-04-16T06:15:00Z,CBP,9.53,62,103.678,16.1333
2019-04-16T06:30:00Z,CBP,9.57,62,103.674,16.0547
2019-04-16T06:45:00Z,CBP,9.56,62,103.654,16.0147
2019-04-16T07:00:00Z,CBP,9.57,62.1,103.64,15.9363
2019-04-16T07:15:00Z,CBP,9.58,62,103.646,15.861
2019-04-16T07:30:00Z,CBP,9.61,62.4,103.642,15.776
2019-04-16T07:45:00Z,CBP,9.61,62.4,103.652,15.7327
2019-04-16T08:00:00Z,CBP,9.62,62.4,103.688,15.654
2019-04-16T08:15:00Z,CBP,9.64,62.1,103.684,15.579
2019-04-16T08:30:00Z,CBP,9.67,62.2,103.67,15.4903
2019-04-16T08:45:00Z,CBP,9.65,62,103.74,15.447
2019-04-16T09:00:00Z,CBP,9.7,62.3,103.796,15.372
2019-04-16T09:15:00Z,CBP,9.72,62.2,103.803,15.2833
2019-04-16T09:30:00Z,CBP,9.74,62.5,103.809,15.208
2019-04-16T09:45:00Z,CBP,9.77,62.3,103.809,15.1447
2019-04-16T10:00:00Z,CBP,9.81,62.5,103.845,15.0763
2019-04-16T10:15:00Z,CBP,9.83,62.4,103.801,14.9843
2019-04-16T10:30:00Z,CBP,9.83,62.4,103.847,14.899
2019-04-16T10:45:00Z,CBP,9.84,62.6,103.863,14.817
2019-04-16T11:00:00Z,CBP,9.87,62.6,103.869,14.725
2019-04-16T11:15:00Z,CBP,9.92,62.3,103.879,14.675
2019-04-16T11:30:00Z,CBP,9.94,62.4,103.895,14.59
2019-04-16T11:45:00Z,CBP,9.97,62.3,103.921,14.5113
2019-04-16T12:00:00Z,CBP,9.99,62.6,103.917,14.446
2019-04-16T12:15:00Z,CBP,10.02,62.2,103.917,14.4127
2019-04-16T12:30:00Z,CBP,10.02,62.3,103.953,14.3473
2019-04-16T12:45:00Z,CBP,10.07,62.2,103.943,14.324
2019-04-16T13:00:00Z,CBP,10.08,62.4,103.953,14.3107
2019-04-16T13:15:00Z,CBP,10.11,62.3,103.979,14.2587
2019-04-16T13:30:00Z,CBP,10.12,62.4,103.969,14.252
2019-04-16T13:45:00Z,CBP,10.17,62.7,103.979,14.2553
2019-04-16T14:00:00Z,CBP,10.18,62.8,103.953,14.304
2019-04-16T14:15:00Z,CBP,10.21,62.7,103.953,14.3173
2019-04-16T14:30:00Z,CBP,10.22,63.1,103.943,14.3507
2019-04-16T14:45:00Z,CBP,10.23,63.1,103.957,14.4227
2019-04-16T15:00:00Z,CBP,10.29,63.1,103.931,14.5013
2019-04-16T15:15:00Z,CBP,10.14,NA,NA,14.9133
2019-04-16T15:30:00Z,CBP,10.14,62.7,104.235,15.013
2019-04-16T15:45:00Z,CBP,10.35,62.8,104.233,14.7937
2019-04-16T16:00:00Z,CBP,10.37,63,104.217,14.879
2019-04-16T16:15:00Z,CBP,10.39,63.2,104.191,14.9743
2019-04-16T16:30:00Z,CBP,10.39,63.5,104.185,15.0863
2019-04-16T16:45:00Z,CBP,10.41,63.7,104.169,15.188
2019-04-16T17:00:00Z,CBP,10.37,63.9,104.143,15.31
2019-04-16T17:15:00Z,CBP,10.36,64.2,104.107,15.4153
2019-04-16T17:30:00Z,CBP,10.35,64.3,104.074,15.5623
2019-04-16T17:45:00Z,CBP,10.34,64.5,104.058,15.654
2019-04-16T18:00:00Z,CBP,10.3,64.8,104.042,15.766
2019-04-16T18:15:00Z,CBP,10.3,64.9,104.006,15.8477
2019-04-16T18:30:00Z,CBP,10.26,65,104.01,15.9463
2019-04-16T18:45:00Z,CBP,10.25,65.2,103.964,16.0313
2019-04-16T19:00:00Z,CBP,10.24,65.4,103.944,16.0947
2019-04-16T19:15:00Z,CBP,10.21,65.6,103.908,16.17
2019-04-16T19:30:00Z,CBP,10.19,65.6,103.892,16.2517
2019-04-16T19:45:00Z,CBP,10.14,65.8,103.906,16.327
2019-04-16T20:00:00Z,CBP,10.13,66,103.87,16.4087
2019-04-16T20:15:00Z,CBP,10.1,66.1,103.85,16.4487
2019-04-16T20:30:00Z,CBP,10.07,66.3,103.854,16.5137
2019-04-16T20:45:00Z,CBP,10.02,66.4,103.834,16.5303
2019-04-16T21:00:00Z,CBP,10.04,66.5,103.844,16.5403
2019-04-16T21:15:00Z,CBP,9.99,66.7,103.824,16.5437
2019-04-16T21:30:00Z,CBP,9.97,66.9,103.784,16.557
2019-04-16T21:45:00Z,CBP,9.94,67.1,103.794,16.5503
2019-04-16T22:00:00Z,CBP,9.91,67.2,103.794,16.5437
2019-04-16T22:15:00Z,CBP,9.89,67.2,103.784,16.5303
2019-04-16T22:30:00Z,CBP,9.87,67.3,103.774,16.517
2019-04-16T22:45:00Z,CBP,9.84,67.3,103.784,16.507
2019-04-16T23:00:00Z,CBP,9.82,67.3,103.764,16.4903
2019-04-16T23:15:00Z,CBP,9.82,67.2,103.75,16.4353
2019-04-16T23:30:00Z,CBP,9.79,67,103.74,16.422
2019-04-16T23:45:00Z,CBP,9.76,67,103.72,16.4053
2019-04-17T00:00:00Z,CBP,9.77,66.8,103.716,16.3537
2019-04-17T00:15:00Z,CBP,9.73,66.7,103.716,16.3337
2019-04-17T00:30:00Z,CBP,9.73,66.6,103.716,16.3103
2019-04-17T00:45:00Z,CBP,9.74,66.6,103.702,16.255
2019-04-17T01:00:00Z,CBP,9.73,66.4,103.692,16.2283
2019-04-17T01:15:00Z,CBP,9.73,66.4,103.702,16.2083
2019-04-17T01:30:00Z,CBP,9.74,66.3,103.678,16.14
2019-04-17T01:45:00Z,CBP,9.72,66.3,103.688,16.1233
2019-04-17T02:00:00Z,CBP,9.72,66.2,103.704,16.0547
2019-04-17T02:15:00Z,CBP,9.72,66.2,103.694,16.0347
2019-04-17T02:30:00Z,CBP,9.73,66.2,103.7,15.9763
2019-04-17T02:45:00Z,CBP,9.74,66.2,103.69,15.953
2019-04-17T03:00:00Z,CBP,9.73,66.2,103.72,15.9263
2019-04-17T03:15:00Z,CBP,9.73,66.2,103.716,15.8677
2019-04-17T03:30:00Z,CBP,9.75,66.3,103.726,15.851
2019-04-17T03:45:00Z,CBP,9.75,66.3,103.726,15.831
2019-04-17T04:00:00Z,CBP,9.76,66.2,103.722,15.7727
2019-04-17T04:15:00Z,CBP,9.75,66.2,103.702,15.756
2019-04-17T04:30:00Z,CBP,9.77,66.2,103.682,15.7327
2019-04-17T04:45:00Z,CBP,9.74,66.3,103.668,15.6773
2019-04-17T05:00:00Z,CBP,9.73,66.3,103.668,15.654
2019-04-17T05:15:00Z,CBP,9.76,66.3,103.658,15.6373
2019-04-17T05:30:00Z,CBP,9.79,66.3,103.654,15.589
2019-04-17T05:45:00Z,CBP,9.77,66.3,103.644,15.5557
2019-04-17T06:00:00Z,CBP,9.79,66.3,103.634,15.5323
2019-04-17T06:15:00Z,CBP,9.81,66.3,103.61,15.4737
2019-04-17T06:30:00Z,CBP,9.77,66.3,103.6,15.4603
2019-04-17T06:45:00Z,CBP,9.79,66.3,103.596,15.3953
2019-04-17T07:00:00Z,CBP,9.81,66.3,103.566,15.3787
2019-04-17T07:15:00Z,CBP,9.8,66.4,103.566,15.3687
2019-04-17T07:30:00Z,CBP,9.82,66.3,103.563,15.3067
2019-04-17T07:45:00Z,CBP,9.83,66.4,103.573,15.2833
2019-04-17T08:00:00Z,CBP,9.84,66.5,103.573,15.27
2019-04-17T08:15:00Z,CBP,9.84,66.5,103.589,15.2147
2019-04-17T08:30:00Z,CBP,9.84,66.5,103.579,15.1947
2019-04-17T08:45:00Z,CBP,9.86,66.6,103.569,15.1847
2019-04-17T09:00:00Z,CBP,9.86,66.5,103.565,15.123
2019-04-17T09:15:00Z,CBP,9.85,66.6,103.525,15.0963
2019-04-17T09:30:00Z,CBP,9.86,66.6,103.525,15.0763
2019-04-17T09:45:00Z,CBP,9.86,66.6,103.505,15.0497
2019-04-17T10:00:00Z,CBP,9.87,66.6,103.531,14.9977
2019-04-17T10:15:00Z,CBP,9.87,66.7,103.541,14.971
2019-04-17T10:30:00Z,CBP,9.91,66.7,103.537,14.909
2019-04-17T10:45:00Z,CBP,9.89,66.7,103.537,14.8823
2019-04-17T11:00:00Z,CBP,9.94,66.8,103.543,14.8303
2019-04-17T11:15:00Z,CBP,9.92,66.8,103.543,14.8037
2019-04-17T11:30:00Z,CBP,9.94,66.8,103.559,14.735
2019-04-17T11:45:00Z,CBP,9.96,66.7,103.559,14.705
2019-04-17T12:00:00Z,CBP,9.99,66.7,103.579,14.6883
2019-04-17T12:15:00Z,CBP,10.01,66.7,103.585,14.6333
2019-04-17T12:30:00Z,CBP,10.01,66.8,103.585,14.62
2019-04-17T12:45:00Z,CBP,10.05,66.9,103.555,14.62
2019-04-17T13:00:00Z,CBP,10.06,66.9,103.575,14.62
2019-04-17T13:15:00Z,CBP,10.1,67,103.565,14.6233
2019-04-17T13:30:00Z,CBP,10.11,67.1,103.525,14.6433
2019-04-17T13:45:00Z,CBP,10.13,67.2,103.549,14.705
2019-04-17T14:00:00Z,CBP,10.16,67.3,103.539,14.7417
2019-04-17T14:15:00Z,CBP,10.18,67.4,103.543,14.817
2019-04-17T14:30:00Z,CBP,10.21,67.6,103.547,14.9057
2019-04-17T14:45:00Z,CBP,10.22,67.9,103.531,15.0077
2019-04-17T15:00:00Z,CBP,10.23,68.1,103.535,15.0963
2019-04-17T15:15:00Z,CBP,10.26,68.3,103.529,15.2013
2019-04-17T15:30:00Z,CBP,10.28,68.4,103.503,15.3167
2019-04-17T15:45:00Z,CBP,10.3,68.7,103.496,15.412
2019-04-17T16:00:00Z,CBP,10.31,69,103.494,15.5723
2019-04-17T16:15:00Z,CBP,10.31,69.2,103.478,15.684
2019-04-17T16:30:00Z,CBP,10.32,69.6,103.482,15.7993
2019-04-17T16:45:00Z,CBP,10.32,69.8,103.46,15.9563
2019-04-17T17:00:00Z,CBP,10.3,70,103.424,16.0747
2019-04-17T17:15:00Z,CBP,10.29,70.4,103.412,16.2383
2019-04-17T17:30:00Z,CBP,10.25,70.7,103.376,16.3537
2019-04-17T17:45:00Z,CBP,10.25,70.8,103.35,16.4487
2019-04-17T18:00:00Z,CBP,10.23,71,103.314,16.5503
2019-04-17T18:15:00Z,CBP,10.21,71.3,103.307,16.6223
2019-04-17T18:30:00Z,CBP,10.21,71.3,103.297,16.659
2019-04-17T18:45:00Z,CBP,10.19,71.5,103.271,16.7307
2019-04-17T19:00:00Z,CBP,10.16,71.7,103.265,16.8157
2019-04-17T19:15:00Z,CBP,10.16,71.8,103.249,16.8843
2019-04-17T19:30:00Z,CBP,10.12,72,103.239,16.911
2019-04-17T19:45:00Z,CBP,10.12,72,103.213,16.9893
2019-04-17T20:00:00Z,CBP,10.09,72.2,103.167,17.071
2019-04-17T20:15:00Z,CBP,10.04,72.4,103.147,17.1043
2019-04-17T20:30:00Z,CBP,10.01,72.5,103.131,17.1727
2019-04-17T20:45:00Z,CBP,10.01,72.6,103.131,17.2093
2019-04-17T21:00:00Z,CBP,9.93,72.7,103.115,17.261
2019-04-17T21:15:00Z,CBP,9.92,72.8,103.115,17.2777
2019-04-17T21:30:00Z,CBP,9.89,72.9,103.095,17.2877
2019-04-17T21:45:00Z,CBP,9.87,73,103.095,17.3043
2019-04-17T22:00:00Z,CBP,9.82,73.1,103.085,17.3143
2019-04-17T22:15:00Z,CBP,9.8,73.2,103.059,17.3563
2019-04-17T22:30:00Z,CBP,9.75,73.3,103.049,17.3663
2019-04-17T22:45:00Z,CBP,9.71,73.3,103.059,17.3697
2019-04-17T23:00:00Z,CBP,9.69,73.4,103.039,17.3697
2019-04-17T23:15:00Z,CBP,9.67,73.5,103.049,17.363
2019-04-17T23:30:00Z,CBP,9.61,73.6,103.059,17.3563
2019-04-17T23:45:00Z,CBP,9.59,73.6,103.079,17.3563
2019-04-18T00:00:00Z,CBP,9.56,73.6,103.079,17.3463
2019-04-18T00:15:00Z,CBP,9.53,73.8,103.045,17.311
2019-04-18T00:30:00Z,CBP,9.49,73.8,103.045,17.2977
2019-04-18T00:45:00Z,CBP,9.46,73.9,103.045,17.2877
2019-04-18T01:00:00Z,CBP,9.48,74,103.075,17.284300000000002
2019-04-18T01:15:00Z,CBP,9.45,73.9,103.075,17.2677
2019-04-18T01:30:00Z,CBP,9.44,74,103.085,17.2577
2019-04-18T01:45:00Z,CBP,9.45,74,103.081,17.216
2019-04-18T02:00:00Z,CBP,9.42,73.9,103.081,17.2093
2019-04-18T02:15:00Z,CBP,9.4,74.1,103.081,17.1927
2019-04-18T02:30:00Z,CBP,9.39,74.2,103.061,17.1893
2019-04-18T02:45:00Z,CBP,9.4,74.1,103.061,17.1793
2019-04-18T03:00:00Z,CBP,9.42,74.1,103.041,17.1693
2019-04-18T03:15:00Z,CBP,9.38,74.1,103.031,17.159300000000002
2019-04-18T03:30:00Z,CBP,9.38,74.1,103.037,17.111
2019-04-18T03:45:00Z,CBP,9.38,74.3,103.037,17.1043
2019-04-18T04:00:00Z,CBP,9.39,74.2,103.047,17.0843
2019-04-18T04:15:00Z,CBP,9.38,74.3,103.047,17.0777
2019-04-18T04:30:00Z,CBP,9.39,74.3,103.027,17.0643
2019-04-18T04:45:00Z,CBP,9.38,74.3,103.033,17.0227
2019-04-18T05:00:00Z,CBP,9.39,74.3,103.043,17.0027
2019-04-18T05:15:00Z,CBP,9.39,74.4,103.043,16.996
2019-04-18T05:30:00Z,CBP,9.37,74.4,103.003,16.976
2019-04-18T05:45:00Z,CBP,9.37,74.4,102.999,16.9277
2019-04-18T06:00:00Z,CBP,9.38,74.5,102.999,16.9177
2019-04-18T06:15:00Z,CBP,9.38,74.6,102.979,16.901
2019-04-18T06:30:00Z,CBP,9.42,74.7,102.959,16.8877
2019-04-18T06:45:00Z,CBP,9.42,74.7,102.945,16.8323
2019-04-18T07:00:00Z,CBP,9.37,74.7,102.965,16.8023
2019-04-18T07:15:00Z,CBP,9.4,74.7,102.955,16.789
2019-04-18T07:30:00Z,CBP,9.38,74.8,102.931,16.7307
2019-04-18T07:45:00Z,CBP,9.4,74.8,102.941,16.714
2019-04-18T08:00:00Z,CBP,9.43,74.9,102.941,16.6873
2019-04-18T08:15:00Z,CBP,9.45,75,102.927,16.6357
2019-04-18T08:30:00Z,CBP,9.4,75,102.907,16.609
2019-04-18T08:45:00Z,CBP,9.39,75.1,102.907,16.5823
2019-04-18T09:00:00Z,CBP,9.42,75.1,102.883,16.5203
2019-04-18T09:15:00Z,CBP,9.44,75.2,102.883,16.5003
2019-04-18T09:30:00Z,CBP,9.44,75.2,102.9,16.4487
2019-04-18T09:45:00Z,CBP,9.45,75.3,102.9,16.4253
2019-04-18T10:00:00Z,CBP,9.44,75.3,102.91,16.3953
2019-04-18T10:15:00Z,CBP,9.47,75.3,102.906,16.3537
2019-04-18T10:30:00Z,CBP,9.48,75.3,102.946,16.3237
2019-04-18T10:45:00Z,CBP,9.47,75.4,102.936,16.3003
2019-04-18T11:00:00Z,CBP,9.44,75.3,102.982,16.2417
2019-04-18T11:15:00Z,CBP,9.51,75.4,102.982,16.2283
2019-04-18T11:30:00Z,CBP,9.52,75.5,102.982,16.2117
2019-04-18T11:45:00Z,CBP,9.53,75.5,103.008,16.17
2019-04-18T12:00:00Z,CBP,9.53,75.6,103.008,16.16
2019-04-18T12:15:00Z,CBP,9.58,75.6,103.008,16.1467
2019-04-18T12:30:00Z,CBP,9.61,75.6,103.018,16.1467
2019-04-18T12:45:00Z,CBP,9.64,75.8,103.028,16.16
2019-04-18T13:00:00Z,CBP,9.64,75.9,103.028,16.16
2019-04-18T13:15:00Z,CBP,9.68,76.1,103.042,16.2083
2019-04-18T13:30:00Z,CBP,9.71,76.1,103.052,16.2317
2019-04-18T13:45:00Z,CBP,9.74,76.1,103.052,16.2517
2019-04-18T14:00:00Z,CBP,9.76,76.3,103.056,16.3137
2019-04-18T14:15:00Z,CBP,9.77,76.4,103.046,16.3537
2019-04-18T14:30:00Z,CBP,9.81,76.8,103.05,16.442
2019-04-18T14:45:00Z,CBP,9.85,77,103.084,16.557
2019-04-18T15:00:00Z,CBP,9.87,77.2,103.061,16.704
2019-04-18T15:15:00Z,CBP,9.92,77.5,103.035,16.849
2019-04-18T15:30:00Z,CBP,9.95,77.8,103.033,17.0193
2019-04-18T15:45:00Z,CBP,9.98,78.3,103.011,17.196
2019-04-18T16:00:00Z,CBP,9.99,78.4,102.999,17.3797
2019-04-18T16:15:00Z,CBP,9.99,79.1,102.982,17.5313
2019-04-18T16:30:00Z,CBP,10.02,79.3,102.96,17.7147
2019-04-18T16:45:00Z,CBP,10,79.6,102.968,17.8817
2019-04-18T17:00:00Z,CBP,10,79.8,102.962,17.9933
2019-04-18T17:15:00Z,CBP,10.01,80.2,102.929,18.13
2019-04-18T17:30:00Z,CBP,9.99,80.4,102.913,18.235
2019-04-18T17:45:00Z,CBP,9.98,80.7,102.901,18.4083
2019-04-18T18:00:00Z,CBP,9.95,81,102.881,18.4717
2019-04-18T18:15:00Z,CBP,9.94,81.2,102.855,18.5633
2019-04-18T18:30:00Z,CBP,9.93,81.5,102.833,18.7003
2019-04-18T18:45:00Z,CBP,9.91,81.7,102.803,18.757
2019-04-18T19:00:00Z,CBP,9.84,81.7,102.776,18.8087
2019-04-18T19:15:00Z,CBP,9.84,81.9,102.746,18.8453
2019-04-18T19:30:00Z,CBP,9.77,82,102.7,18.897
2019-04-18T19:45:00Z,CBP,9.75,82.2,102.67,18.9237
2019-04-18T20:00:00Z,CBP,9.73,82.4,102.654,18.9753
2019-04-18T20:15:00Z,CBP,9.69,82.5,102.634,19.0053
2019-04-18T20:30:00Z,CBP,9.64,82.6,102.614,19.012
2019-04-18T20:45:00Z,CBP,9.61,82.6,102.594,19.0287
2019-04-18T21:00:00Z,CBP,9.57,82.7,102.588,19.0703
2019-04-18T21:15:00Z,CBP,9.55,82.8,102.588,19.0803
2019-04-18T21:30:00Z,CBP,9.45,82.8,102.558,19.0703
2019-04-18T21:45:00Z,CBP,9.45,82.9,102.558,19.0837
2019-04-18T22:00:00Z,CBP,9.4,82.9,102.538,19.077
2019-04-18T22:15:00Z,CBP,9.38,83,102.528,19.0703
2019-04-18T22:30:00Z,CBP,9.33,83,102.508,19.067
2019-04-18T22:45:00Z,CBP,9.3,83,102.484,19.0187
2019-04-18T23:00:00Z,CBP,9.26,83,102.484,19.0087
2019-04-18T23:15:00Z,CBP,9.23,83,102.484,18.9853
2019-04-18T23:30:00Z,CBP,9.15,83,102.49,18.9303
2019-04-18T23:45:00Z,CBP,9.13,82.9,102.49,18.9103
2019-04-19T00:00:00Z,CBP,9.08,83,102.5,18.8937
2019-04-19T00:15:00Z,CBP,9.07,82.9,102.5,18.877
2019-04-19T00:30:00Z,CBP,9.07,83,102.486,18.8453
2019-04-19T00:45:00Z,CBP,9.05,82.9,102.486,18.822
2019-04-19T01:00:00Z,CBP,9.03,82.9,102.486,18.8087
2019-04-19T01:15:00Z,CBP,9.01,82.9,102.506,18.7953
2019-04-19T01:30:00Z,CBP,9,82.9,102.562,18.747
2019-04-19T01:45:00Z,CBP,9,83,102.582,18.7303
2019-04-19T02:00:00Z,CBP,8.98,82.9,102.602,18.7137
2019-04-19T02:15:00Z,CBP,8.99,83,102.602,18.7137
2019-04-19T02:30:00Z,CBP,9,82.9,102.592,18.7003
2019-04-19T02:45:00Z,CBP,8.97,82.8,102.572,18.6837
2019-04-19T03:00:00Z,CBP,8.95,82.8,102.559,18.6387
2019-04-19T03:15:00Z,CBP,8.98,82.9,102.549,18.6387
2019-04-19T03:30:00Z,CBP,8.96,83,102.549,18.6253
2019-04-19T03:45:00Z,CBP,8.96,83,102.539,18.622
2019-04-19T04:00:00Z,CBP,8.96,83,102.559,18.6153
2019-04-19T04:15:00Z,CBP,8.96,83.1,102.549,18.602
2019-04-19T04:30:00Z,CBP,8.95,83.2,102.569,18.5953
2019-04-19T04:45:00Z,CBP,8.96,83.3,102.545,18.55
2019-04-19T05:00:00Z,CBP,8.95,83.5,102.525,18.5467
2019-04-19T05:15:00Z,CBP,8.97,83.5,102.495,18.5267
2019-04-19T05:30:00Z,CBP,8.95,83.5,102.475,18.5233
